fold_id	model_state_id	representation	session_index	session_id	civil_date	month	offset	baseline_brier	representation_brier	difference
1	PSEUDO_DB_F1_BASE_L10.0000_Z_L1.0000	Z	53	OBSOPEN_US30_20240702	2024-07-02	2024-07	180	0.25325840590871579	0.20196300961339078	0.05129539629532501
1	PSEUDO_DB_F1_BASE_L10.0000_Z_L1.0000	Z	54	OBSOPEN_US30_20240711	2024-07-11	2024-07	180	0.28507068018716775	0.27095366470484572	0.01411701548232203
1	PSEUDO_DB_F1_BASE_L10.0000_Z_L1.0000	Z	55	OBSOPEN_US30_20240716	2024-07-16	2024-07	180	0.28507068018716775	0.14620297759464104	0.13886770259252670
1	PSEUDO_DB_F1_BASE_L10.0000_Z_L1.0000	Z	56	OBSOPEN_US30_20240717	2024-07-17	2024-07	180	0.28507068018716775	0.14300965549482242	0.14206102469234533
1	PSEUDO_DB_F1_BASE_L10.0000_Z_L1.0000	Z	57	OBSOPEN_US30_20240722	2024-07-22	2024-07	180	0.26508519264109281	0.37361511917836798	-0.10852992653727517
1	PSEUDO_DB_F1_BASE_L10.0000_Z_L1.0000	Z	58	OBSOPEN_US30_20240724	2024-07-24	2024-07	180	0.21723193046996084	0.22501486775506305	-0.00778293728510221
1	PSEUDO_DB_F1_BASE_L10.0000_Z_L1.0000	Z	59	OBSOPEN_US30_20240725	2024-07-25	2024-07	180	0.28507068018716775	0.14288562552549472	0.14218505466167303
1	PSEUDO_DB_F1_BASE_L10.0000_Z_L1.0000	Z	60	OBSOPEN_US30_20240730	2024-07-30	2024-07	180	0.28507068018716775	0.14681465168139393	0.13825602850577381
2	PSEUDO_DB_F2_BASE_L10.0000_Z_L1.0000	Z	61	OBSOPEN_US30_20240731	2024-07-31	2024-07	180	0.23441124931876273	0.29871856858079487	-0.06430731926203215
2	PSEUDO_DB_F2_BASE_L10.0000_Z_L1.0000	Z	62	OBSOPEN_US30_20240801	2024-08-01	2024-08	180	0.26609281054114070	0.19834393403673653	0.06774887650440417
2	PSEUDO_DB_F2_BASE_L10.0000_Z_L1.0000	Z	63	OBSOPEN_US30_20240806	2024-08-06	2024-08	180	0.23441124931876273	0.11279307149275852	0.12161817782600420
2	PSEUDO_DB_F2_BASE_L10.0000_Z_L1.0000	Z	64	OBSOPEN_US30_20240807	2024-08-07	2024-08	180	0.23441124931876273	0.11760290985123964	0.11680833946752309
2	PSEUDO_DB_F2_BASE_L10.0000_Z_L1.0000	Z	65	OBSOPEN_US30_20240808	2024-08-08	2024-08	180	0.23441124931876273	0.09853333927517713	0.13587791004358560
2	PSEUDO_DB_F2_BASE_L10.0000_Z_L1.0000	Z	66	OBSOPEN_US30_20240813	2024-08-13	2024-08	180	0.26417554975978941	0.41855289084545733	-0.15437734108566792
2	PSEUDO_DB_F2_BASE_L10.0000_Z_L1.0000	Z	67	OBSOPEN_US30_20240814	2024-08-14	2024-08	180	0.24925823598389088	0.25295340249687021	-0.00369516651297933
2	PSEUDO_DB_F2_BASE_L10.0000_Z_L1.0000	Z	68	OBSOPEN_US30_20240815	2024-08-15	2024-08	180	0.26609281054114070	0.20153538110123068	0.06455742943991002
2	PSEUDO_DB_F2_BASE_L10.0000_Z_L1.0000	Z	69	OBSOPEN_US30_20240819	2024-08-19	2024-08	180	0.23441124931876273	0.22388250054982492	0.01052874876893781
2	PSEUDO_DB_F2_BASE_L10.0000_Z_L1.0000	Z	70	OBSOPEN_US30_20240821	2024-08-21	2024-08	180	0.25300466203178223	0.31315842614509531	-0.06015376411331308
2	PSEUDO_DB_F2_BASE_L10.0000_Z_L1.0000	Z	71	OBSOPEN_US30_20240822	2024-08-22	2024-08	180	0.26609281054114070	0.24834431295652204	0.01774849758461866
2	PSEUDO_DB_F2_BASE_L10.0000_Z_L1.0000	Z	72	OBSOPEN_US30_20240826	2024-08-26	2024-08	180	0.24245004541982770	0.20444563838690324	0.03800440703292446
2	PSEUDO_DB_F2_BASE_L10.0000_Z_L1.0000	Z	73	OBSOPEN_US30_20240828	2024-08-28	2024-08	180	0.23650455488557137	0.20682940851469694	0.02967514637087443
2	PSEUDO_DB_F2_BASE_L10.0000_Z_L1.0000	Z	74	OBSOPEN_US30_20240829	2024-08-29	2024-08	180	0.23661018205627743	0.42955861820439767	-0.19294843614812024
2	PSEUDO_DB_F2_BASE_L10.0000_Z_L1.0000	Z	75	OBSOPEN_US30_20240905	2024-09-05	2024-09	180	0.26609281054114070	0.14402360782549692	0.12206920271564378
2	PSEUDO_DB_F2_BASE_L10.0000_Z_L1.0000	Z	76	OBSOPEN_US30_20240909	2024-09-09	2024-09	180	0.23441124931876273	0.15957294628845986	0.07483830303030287
2	PSEUDO_DB_F2_BASE_L10.0000_Z_L1.0000	Z	77	OBSOPEN_US30_20240910	2024-09-10	2024-09	180	0.26609281054114070	0.16871695116892158	0.09737585937221913
2	PSEUDO_DB_F2_BASE_L10.0000_Z_L1.0000	Z	78	OBSOPEN_US30_20240916	2024-09-16	2024-09	180	0.26609281054114070	0.36264082833568279	-0.09654801779454208
2	PSEUDO_DB_F2_BASE_L10.0000_Z_L1.0000	Z	79	OBSOPEN_US30_20240917	2024-09-17	2024-09	180	0.23643415727076508	0.27583323498758594	-0.03939907771682086
2	PSEUDO_DB_F2_BASE_L10.0000_Z_L1.0000	Z	80	OBSOPEN_US30_20240919	2024-09-19	2024-09	180	0.26609281054114070	0.19880742705089657	0.06728538349024413
2	PSEUDO_DB_F2_BASE_L10.0000_Z_L1.0000	Z	81	OBSOPEN_US30_20240923	2024-09-23	2024-09	180	0.24194035719596657	0.33406022022957454	-0.09211986303360797
2	PSEUDO_DB_F2_BASE_L10.0000_Z_L1.0000	Z	82	OBSOPEN_US30_20240924	2024-09-24	2024-09	180	0.25198531932269341	0.29266986793290267	-0.04068454861020926
2	PSEUDO_DB_F2_BASE_L10.0000_Z_L1.0000	Z	83	OBSOPEN_US30_20240925	2024-09-25	2024-09	180	0.26609281054114070	0.13754454587620871	0.12854826466493199
2	PSEUDO_DB_F2_BASE_L10.0000_Z_L1.0000	Z	84	OBSOPEN_US30_20240926	2024-09-26	2024-09	180	0.25212524058002722	0.22848093252637966	0.02364430805364756
2	PSEUDO_DB_F2_BASE_L10.0000_Z_L1.0000	Z	85	OBSOPEN_US30_20241001	2024-10-01	2024-10	180	0.26609281054114070	0.13529614786240121	0.13079666267873949
2	PSEUDO_DB_F2_BASE_L10.0000_Z_L1.0000	Z	86	OBSOPEN_US30_20241003	2024-10-03	2024-10	180	0.25400822727469580	0.27850890883381896	-0.02450068155912316
2	PSEUDO_DB_F2_BASE_L10.0000_Z_L1.0000	Z	87	OBSOPEN_US30_20241009	2024-10-09	2024-10	180	0.24090251261418269	0.22291974738502102	0.01798276522916167
2	PSEUDO_DB_F2_BASE_L10.0000_Z_L1.0000	Z	88	OBSOPEN_US30_20241014	2024-10-14	2024-10	180	0.23441124931876273	0.28914004994745268	-0.05472880062868996
2	PSEUDO_DB_F2_BASE_L10.0000_Z_L1.0000	Z	89	OBSOPEN_US30_20241021	2024-10-21	2024-10	180	0.25082330044543077	0.25594616107725549	-0.00512286063182471
2	PSEUDO_DB_F2_BASE_L10.0000_Z_L1.0000	Z	90	OBSOPEN_US30_20241022	2024-10-22	2024-10	180	0.26609281054114070	0.51989008221109601	-0.25379727166995530
2	PSEUDO_DB_F2_BASE_L10.0000_Z_L1.0000	Z	91	OBSOPEN_US30_20241024	2024-10-24	2024-10	180	0.24157064922020535	0.17121871391666527	0.07035193530354009
3	PSEUDO_DB_F3_BASE_L10.0000_Z_L1.0000	Z	92	OBSOPEN_US30_20250113	2025-01-13	2025-01	120	0.24271404859052900	0.12664465634115823	0.11606939224937077
3	PSEUDO_DB_F3_BASE_L10.0000_Z_L1.0000	Z	93	OBSOPEN_US30_20250116	2025-01-16	2025-01	120	0.25739831135604196	0.19770783624070029	0.05969047511534167
3	PSEUDO_DB_F3_BASE_L10.0000_Z_L1.0000	Z	94	OBSOPEN_US30_20250121	2025-01-21	2025-01	120	0.24271404859052900	0.16145844510784058	0.08125560348268843
3	PSEUDO_DB_F3_BASE_L10.0000_Z_L1.0000	Z	95	OBSOPEN_US30_20250122	2025-01-22	2025-01	120	0.25450348331729655	0.21076801587258459	0.04373546744471196
3	PSEUDO_DB_F3_BASE_L10.0000_Z_L1.0000	Z	96	OBSOPEN_US30_20250123	2025-01-23	2025-01	120	0.24271404859052900	0.14162639357961657	0.10108765501091244
3	PSEUDO_DB_F3_BASE_L10.0000_Z_L1.0000	Z	97	OBSOPEN_US30_20250127	2025-01-27	2025-01	120	0.24271404859052900	0.14034212088799852	0.10237192770253048
3	PSEUDO_DB_F3_BASE_L10.0000_Z_L1.0000	Z	98	OBSOPEN_US30_20250128	2025-01-28	2025-01	120	0.24271404859052900	0.28080866827812606	-0.03809461968759706
3	PSEUDO_DB_F3_BASE_L10.0000_Z_L1.0000	Z	99	OBSOPEN_US30_20250130	2025-01-30	2025-01	120	0.24271404859052900	0.12304152357008542	0.11967252502044358
3	PSEUDO_DB_F3_BASE_L10.0000_Z_L1.0000	Z	100	OBSOPEN_US30_20250203	2025-02-03	2025-02	120	0.24271404859052900	0.31652202302900956	-0.07380797443848056
3	PSEUDO_DB_F3_BASE_L10.0000_Z_L1.0000	Z	101	OBSOPEN_US30_20250204	2025-02-04	2025-02	120	0.24271404859052900	0.30162185554707360	-0.05890780695654460
3	PSEUDO_DB_F3_BASE_L10.0000_Z_L1.0000	Z	102	OBSOPEN_US30_20250205	2025-02-05	2025-02	120	0.24680716977871051	0.26004646716244612	-0.01323929738373561
3	PSEUDO_DB_F3_BASE_L10.0000_Z_L1.0000	Z	103	OBSOPEN_US30_20250206	2025-02-06	2025-02	120	0.25739831135604196	0.16760590395592825	0.08979240740011371
3	PSEUDO_DB_F3_BASE_L10.0000_Z_L1.0000	Z	104	OBSOPEN_US30_20250211	2025-02-11	2025-02	120	0.24271404859052900	0.14603327446314016	0.09668077412738885
3	PSEUDO_DB_F3_BASE_L10.0000_Z_L1.0000	Z	105	OBSOPEN_US30_20250213	2025-02-13	2025-02	120	0.24514248913732312	0.33115295438518888	-0.08601046524786576
3	PSEUDO_DB_F3_BASE_L10.0000_Z_L1.0000	Z	106	OBSOPEN_US30_20250218	2025-02-18	2025-02	120	0.24368416013520069	0.24818864870773588	-0.00450448857253519
3	PSEUDO_DB_F3_BASE_L10.0000_Z_L1.0000	Z	107	OBSOPEN_US30_20250219	2025-02-19	2025-02	120	0.24959291012883053	0.28390590122058312	-0.03431299109175259
3	PSEUDO_DB_F3_BASE_L10.0000_Z_L1.0000	Z	108	OBSOPEN_US30_20250220	2025-02-20	2025-02	120	0.25739831135604196	0.18808283136114665	0.06931547999489532
3	PSEUDO_DB_F3_BASE_L10.0000_Z_L1.0000	Z	109	OBSOPEN_US30_20250224	2025-02-24	2025-02	120	0.25739831135604196	0.16453066292932819	0.09286764842671377
3	PSEUDO_DB_F3_BASE_L10.0000_Z_L1.0000	Z	110	OBSOPEN_US30_20250225	2025-02-25	2025-02	120	0.25739831135604196	0.24176435027069926	0.01563396108534271
3	PSEUDO_DB_F3_BASE_L10.0000_Z_L1.0000	Z	111	OBSOPEN_US30_20250226	2025-02-26	2025-02	120	0.24271404859052900	0.19913220894985273	0.04358183964067627
3	PSEUDO_DB_F3_BASE_L10.0000_Z_L1.0000	Z	112	OBSOPEN_US30_20250304	2025-03-04	2025-03	120	0.25739831135604196	0.13423121877401048	0.12316709258203148
3	PSEUDO_DB_F3_BASE_L10.0000_Z_L1.0000	Z	113	OBSOPEN_US30_20250305	2025-03-05	2025-03	120	0.24271404859052900	0.15521085133267895	0.08750319725785005
3	PSEUDO_DB_F3_BASE_L10.0000_Z_L1.0000	Z	114	OBSOPEN_US30_20250306	2025-03-06	2025-03	120	0.24271404859052900	0.34318706101198465	-0.10047301242145565
3	PSEUDO_DB_F3_BASE_L10.0000_Z_L1.0000	Z	115	OBSOPEN_US30_20250310	2025-03-10	2025-03	120	0.25171392380534535	0.31608029732650783	-0.06436637352116248
3	PSEUDO_DB_F3_BASE_L10.0000_Z_L1.0000	Z	116	OBSOPEN_US30_20250311	2025-03-11	2025-03	120	0.25739831135604196	0.19584873105820952	0.06154958029783245
3	PSEUDO_DB_F3_BASE_L10.0000_Z_L1.0000	Z	117	OBSOPEN_US30_20250313	2025-03-13	2025-03	120	0.25448376044467735	0.21010010508651622	0.04438365535816113
3	PSEUDO_DB_F3_BASE_L10.0000_Z_L1.0000	Z	118	OBSOPEN_US30_20250314	2025-03-14	2025-03	120	0.24271404859052900	0.16533715018480249	0.07737689840572651
3	PSEUDO_DB_F3_BASE_L10.0000_Z_L1.0000	Z	119	OBSOPEN_US30_20250318	2025-03-18	2025-03	120	0.25739831135604196	0.15147496898751436	0.10592334236852760
3	PSEUDO_DB_F3_BASE_L10.0000_Z_L1.0000	Z	120	OBSOPEN_US30_20250319	2025-03-19	2025-03	120	0.24271404859052900	0.14029332817282836	0.10242072041770064
3	PSEUDO_DB_F3_BASE_L10.0000_Z_L1.0000	Z	121	OBSOPEN_US30_20250320	2025-03-20	2025-03	120	0.24271404859052900	0.12401359431821697	0.11870045427231203
3	PSEUDO_DB_F3_BASE_L10.0000_Z_L1.0000	Z	122	OBSOPEN_US30_20250321	2025-03-21	2025-03	120	0.24550359139564701	0.24963996382837597	-0.00413637243272896
4	PSEUDO_DB_F4_BASE_L10.0000_Z_L1.0000	Z	123	OBSOPEN_US30_20250324	2025-03-24	2025-03	120	0.19779827454223342	0.06880621610166414	0.12899205844056927
4	PSEUDO_DB_F4_BASE_L10.0000_Z_L1.0000	Z	124	OBSOPEN_US30_20250325	2025-03-25	2025-03	120	0.22773220403195368	0.35052433421666668	-0.12279213018471299
4	PSEUDO_DB_F4_BASE_L10.0000_Z_L1.0000	Z	125	OBSOPEN_US30_20250326	2025-03-26	2025-03	120	0.19779827454223342	0.09471782337242032	0.10308045116981310
4	PSEUDO_DB_F4_BASE_L10.0000_Z_L1.0000	Z	126	OBSOPEN_US30_20250327	2025-03-27	2025-03	120	0.19779827454223342	0.26869614757229032	-0.07089787303005690
4	PSEUDO_DB_F4_BASE_L10.0000_Z_L1.0000	Z	127	OBSOPEN_US30_20250331	2025-03-31	2025-03	180	0.22163912835747859	0.25159411608509080	-0.02995498772761221
4	PSEUDO_DB_F4_BASE_L10.0000_Z_L1.0000	Z	128	OBSOPEN_US30_20250401	2025-04-01	2025-04	180	0.24791822214829437	0.22206559233651527	0.02585262981177910
4	PSEUDO_DB_F4_BASE_L10.0000_Z_L1.0000	Z	129	OBSOPEN_US30_20250402	2025-04-02	2025-04	180	0.22163912835747859	0.10690476558697819	0.11473436277050041
4	PSEUDO_DB_F4_BASE_L10.0000_Z_L1.0000	Z	130	OBSOPEN_US30_20250403	2025-04-03	2025-04	180	0.28007501195050571	0.23072113412778952	0.04935387782271619
4	PSEUDO_DB_F4_BASE_L10.0000_Z_L1.0000	Z	131	OBSOPEN_US30_20250407	2025-04-07	2025-04	180	0.22163912835747859	0.27463850259925132	-0.05299937424177273
4	PSEUDO_DB_F4_BASE_L10.0000_Z_L1.0000	Z	132	OBSOPEN_US30_20250408	2025-04-08	2025-04	180	0.24195273998836836	0.36322254300156998	-0.12126980301320162
4	PSEUDO_DB_F4_BASE_L10.0000_Z_L1.0000	Z	133	OBSOPEN_US30_20250414	2025-04-14	2025-04	180	0.24383649451291894	0.27771085157881931	-0.03387435706590036
4	PSEUDO_DB_F4_BASE_L10.0000_Z_L1.0000	Z	134	OBSOPEN_US30_20250416	2025-04-16	2025-04	180	0.24791822214829434	0.35849484362265555	-0.11057662147436120
4	PSEUDO_DB_F4_BASE_L10.0000_Z_L1.0000	Z	135	OBSOPEN_US30_20250417	2025-04-17	2025-04	180	0.28007501195050571	0.33349073613483371	-0.05341572418432800
4	PSEUDO_DB_F4_BASE_L10.0000_Z_L1.0000	Z	136	OBSOPEN_US30_20250428	2025-04-28	2025-04	180	0.26377414263570487	0.28288503598161069	-0.01911089334590582
4	PSEUDO_DB_F4_BASE_L10.0000_Z_L1.0000	Z	137	OBSOPEN_US30_20250429	2025-04-29	2025-04	180	0.22357874061438501	0.10984427441696019	0.11373446619742482
4	PSEUDO_DB_F4_BASE_L10.0000_Z_L1.0000	Z	138	OBSOPEN_US30_20250430	2025-04-30	2025-04	180	0.24791822214829437	0.33847219489057806	-0.09055397274228369
4	PSEUDO_DB_F4_BASE_L10.0000_Z_L1.0000	Z	139	OBSOPEN_US30_20250501	2025-05-01	2025-05	180	0.22163912835747859	0.18599264896230749	0.03564647939517110
4	PSEUDO_DB_F4_BASE_L10.0000_Z_L1.0000	Z	140	OBSOPEN_US30_20250507	2025-05-07	2025-05	180	0.23988675729101847	0.23095052302564273	0.00893623426537574
4	PSEUDO_DB_F4_BASE_L10.0000_Z_L1.0000	Z	141	OBSOPEN_US30_20250508	2025-05-08	2025-05	180	0.26654344961201992	0.18337776762590061	0.08316568198611932
4	PSEUDO_DB_F4_BASE_L10.0000_Z_L1.0000	Z	143	OBSOPEN_US30_20250514	2025-05-14	2025-05	180	0.27032366449518480	0.21687095826514213	0.05345270623004267
4	PSEUDO_DB_F4_BASE_L10.0000_Z_L1.0000	Z	144	OBSOPEN_US30_20250515	2025-05-15	2025-05	180	0.22163912835747859	0.21980074089744936	0.00183838746002923
4	PSEUDO_DB_F4_BASE_L10.0000_Z_L1.0000	Z	145	OBSOPEN_US30_20250521	2025-05-21	2025-05	180	0.27813539969359929	0.30097397416559679	-0.02283857447199750
4	PSEUDO_DB_F4_BASE_L10.0000_Z_L1.0000	Z	147	OBSOPEN_US30_20250529	2025-05-29	2025-05	180	0.27644560927136702	0.26757951072244446	0.00886609854892256
4	PSEUDO_DB_F4_BASE_L10.0000_Z_L1.0000	Z	148	OBSOPEN_US30_20250604	2025-06-04	2025-06	180	0.27622015414049372	0.23436734622861463	0.04185280791187909
4	PSEUDO_DB_F4_BASE_L10.0000_Z_L1.0000	Z	150	OBSOPEN_US30_20250612	2025-06-12	2025-06	180	0.22163912835747859	0.26005665902823094	-0.03841753067075235
4	PSEUDO_DB_F4_BASE_L10.0000_Z_L1.0000	Z	151	OBSOPEN_US30_20250616	2025-06-16	2025-06	180	0.22163912835747859	0.08507830887068009	0.13656081948679849
4	PSEUDO_DB_F4_BASE_L10.0000_Z_L1.0000	Z	153	OBSOPEN_US30_20250630	2025-06-30	2025-06	180	0.28007501195050571	0.24690308808447642	0.03317192386602930
