object_kind	object_key	raw_contract_id	canonical_contract_id	retained_neighbors	entered_neighbors	exited_neighbors	union_neighbors	membership_jaccard	shared_rank_correlation	raw_direction	duration_seconds	terminal_reason_code	censored	instrument	run_key
EXPANSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::EXPANSION::4	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	9	1	1	11	0.8181818181818182	0.24537386440559097	1	12900	4	0	JPN225	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896
EXPANSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::EXPANSION::5	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	6	4	4	14	0.42857142857142855	0.3411583654754652	1	10800	4	0	JPN225	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896
EXPANSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::EXPANSION::6	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	1	9	9	19	0.05263157894736842	\N	-1	6300	4	0	JPN225	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896
EXPANSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::EXPANSION::7	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	3	7	7	17	0.17647058823529413	0.9862413826124553	-1	31500	4	0	JPN225	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896
EXPANSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::EXPANSION::8	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	6	4	4	14	0.42857142857142855	0.3525119939553163	-1	61800	4	0	JPN225	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896
EXPANSION	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::EXPANSION::9	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	4	6	6	16	0.25	0.9827076298239908	-1	12900	4	0	JPN225	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896
COMPRESSION	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::COMPRESSION::1	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	6	4	4	14	0.42857142857142855	0.9902586757499068	-1	16500	2	0	JPN225	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755
COMPRESSION	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::COMPRESSION::10	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	4	6	6	16	0.25	0.9897782665572894	-1	11400	2	0	JPN225	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755
COMPRESSION	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::COMPRESSION::11	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	3	7	7	17	0.17647058823529413	0.944911182523068	-1	13800	2	0	JPN225	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755
COMPRESSION	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::COMPRESSION::2	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	7	3	3	13	0.5384615384615384	0.9899625110052783	1	10800	1	0	JPN225	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755
COMPRESSION	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::COMPRESSION::3	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	5	5	5	15	0.3333333333333333	0.913811548620257	1	10500	1	0	JPN225	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755
COMPRESSION	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::COMPRESSION::4	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	6	4	4	14	0.42857142857142855	0.9860636027008748	1	16200	1	0	JPN225	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755
COMPRESSION	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::COMPRESSION::5	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	3	7	7	17	0.17647058823529413	0.9607689228305228	1	13800	1	0	JPN225	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755
COMPRESSION	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::COMPRESSION::6	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	2	8	8	18	0.1111111111111111	1	-1	8100	2	0	JPN225	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755
COMPRESSION	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::COMPRESSION::7	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	4	6	6	16	0.25	0.9135002783911397	1	21000	1	0	JPN225	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755
COMPRESSION	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::COMPRESSION::8	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	6	4	4	14	0.42857142857142855	0.9890737985219892	-1	12300	2	0	JPN225	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755
COMPRESSION	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::COMPRESSION::9	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	5	5	5	15	0.3333333333333333	0.9938837346736188	-1	20100	2	0	JPN225	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755
EXPANSION	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::EXPANSION::1	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	1	9	9	19	0.05263157894736842	\N	-1	17700	4	0	JPN225	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755
EXPANSION	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::EXPANSION::10	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	3	7	7	17	0.17647058823529413	0.9819805060619659	-1	21300	4	0	JPN225	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755
EXPANSION	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::EXPANSION::2	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	5	5	5	15	0.3333333333333333	0.9681469116116013	1	8100	4	0	JPN225	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755
EXPANSION	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::EXPANSION::3	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	5	5	5	15	0.3333333333333333	0.969743510821385	1	14100	4	0	JPN225	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755
EXPANSION	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::EXPANSION::4	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	5	5	5	15	0.3333333333333333	0.9803486303916756	1	12300	4	0	JPN225	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755
EXPANSION	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::EXPANSION::5	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	9	1	1	11	0.8181818181818182	0.7426106572325057	1	9300	4	0	JPN225	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755
EXPANSION	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::EXPANSION::6	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	3	7	7	17	0.17647058823529413	1.0000000000000002	-1	34800	4	0	JPN225	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755
EXPANSION	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::EXPANSION::7	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	7	3	3	13	0.5384615384615384	0.9973118673360472	1	25500	4	0	JPN225	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755
EXPANSION	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::EXPANSION::8	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	7	3	3	13	0.5384615384615384	0.3789683644799335	-1	30600	4	0	JPN225	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755
EXPANSION	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::EXPANSION::9	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	8	2	2	12	0.6666666666666666	0.8597547339752407	-1	48600	4	0	JPN225	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755
COMPRESSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::COMPRESSION::1	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	2	8	8	18	0.1111111111111111	1	-1	21600	2	0	US30	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917
COMPRESSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::COMPRESSION::10	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	6	4	4	14	0.42857142857142855	0.9923149677472929	1	17100	1	0	US30	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917
COMPRESSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::COMPRESSION::11	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	6	4	4	14	0.42857142857142855	0.9795558927702489	-1	15900	2	0	US30	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917
COMPRESSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::COMPRESSION::12	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	7	3	3	13	0.5384615384615384	0.9861168645694259	1	14100	1	0	US30	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917
COMPRESSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::COMPRESSION::13	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	3	7	7	17	0.17647058823529413	0.9332565252573828	-1	19800	2	0	US30	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917
COMPRESSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::COMPRESSION::14	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	3	7	7	17	0.17647058823529413	1	-1	11100	2	0	US30	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917
COMPRESSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::COMPRESSION::2	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	9	1	1	11	0.8181818181818182	0.9954736269412082	1	16200	1	0	US30	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917
COMPRESSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::COMPRESSION::3	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	4	6	6	16	0.25	0.9483040522636019	1	10500	1	0	US30	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917
COMPRESSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::COMPRESSION::4	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	5	5	5	15	0.3333333333333333	0.964578856876938	1	18900	1	0	US30	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917
COMPRESSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::COMPRESSION::5	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	2	8	8	18	0.1111111111111111	1	-1	17400	2	0	US30	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917
COMPRESSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::COMPRESSION::6	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	3	7	7	17	0.17647058823529413	0.9933992677987827	-1	16800	2	0	US30	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917
COMPRESSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::COMPRESSION::7	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	5	5	5	15	0.3333333333333333	0.985104109993904	-1	12900	2	0	US30	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917
COMPRESSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::COMPRESSION::8	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	3	7	7	17	0.17647058823529413	0.9522165814091078	1	9900	1	0	US30	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917
COMPRESSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::COMPRESSION::9	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	6	4	4	14	0.42857142857142855	0.9845969615665132	1	15300	1	0	US30	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917
EXPANSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::EXPANSION::1	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	3	7	7	17	0.17647058823529413	0.9958705948858224	-1	7200	4	0	US30	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917
EXPANSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::EXPANSION::10	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	7	3	3	13	0.5384615384615384	0.9857956274601793	1	13200	4	0	US30	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917
EXPANSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::EXPANSION::11	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	5	5	5	15	0.3333333333333333	0.9944679271009288	-1	39600	4	0	US30	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917
EXPANSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::EXPANSION::12	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	8	2	2	12	0.6666666666666666	0.9942992853592436	1	7200	4	0	US30	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917
EXPANSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::EXPANSION::13	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	4	6	6	16	0.25	0.8898624633166125	-1	6900	4	0	US30	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917
EXPANSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::EXPANSION::2	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	5	5	5	15	0.3333333333333333	0.9941843801258211	1	21300	4	0	US30	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917
EXPANSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::EXPANSION::3	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	7	3	3	13	0.5384615384615384	0.9291571545203153	1	12000	4	0	US30	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917
EXPANSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::EXPANSION::4	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	9	1	1	11	0.8181818181818182	0.948810800678339	1	6300	4	0	US30	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917
EXPANSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::EXPANSION::5	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	6	4	4	14	0.42857142857142855	0.9884550967347326	-1	55500	4	0	US30	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917
EXPANSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::EXPANSION::6	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	4	6	6	16	0.25	0.9354945537115701	-1	6300	4	0	US30	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917
EXPANSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::EXPANSION::7	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	3	7	7	17	0.17647058823529413	0.9621032142443143	-1	7500	4	0	US30	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917
EXPANSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::EXPANSION::8	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	8	2	2	12	0.6666666666666666	0.945759448762402	1	57600	4	0	US30	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917
EXPANSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::EXPANSION::9	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	6	4	4	14	0.42857142857142855	0.9919940387723803	1	6300	4	0	US30	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917
COMPRESSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::COMPRESSION::1	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	7	3	3	13	0.5384615384615384	0.9922858194799439	1	8400	1	0	US30	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637
COMPRESSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::COMPRESSION::10	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	3	7	7	17	0.17647058823529413	0.9332565252573828	1	8700	1	0	US30	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637
COMPRESSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::COMPRESSION::11	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	7	3	3	13	0.5384615384615384	0.9931832879575959	1	15600	1	0	US30	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637
COMPRESSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::COMPRESSION::12	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	8	2	2	12	0.6666666666666666	0.9917375748487837	1	16500	1	0	US30	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637
COMPRESSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::COMPRESSION::2	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	6	4	4	14	0.42857142857142855	0.9868703275903379	1	21600	1	0	US30	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637
COMPRESSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::COMPRESSION::3	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	3	7	7	17	0.17647058823529413	0.9607689228305226	-1	15300	2	0	US30	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637
COMPRESSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::COMPRESSION::4	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	7	3	3	13	0.5384615384615384	0.9917040947249601	1	26100	1	0	US30	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637
COMPRESSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::COMPRESSION::5	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	3	7	7	17	0.17647058823529413	0.9332565252573828	-1	7800	2	0	US30	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637
COMPRESSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::COMPRESSION::6	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	6	4	4	14	0.42857142857142855	0.9780759955449394	1	23400	1	0	US30	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637
COMPRESSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::COMPRESSION::7	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	4	6	6	16	0.25	0.9768308314557045	1	14100	1	0	US30	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637
COMPRESSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::COMPRESSION::8	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	3	7	7	17	0.17647058823529413	0.9607689228305228	-1	10800	2	0	US30	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637
COMPRESSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::COMPRESSION::9	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	8	2	2	12	0.6666666666666666	0.9954039000135861	1	37500	1	0	US30	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637
EXPANSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::EXPANSION::1	TRAJECTORY_RAW_U21_V1::POINTWISE_L2_V1::COMPLETE	TRAJECTORY_CANONICAL_U21_V1::POINTWISE_L2_V1::COMPLETE	9	1	1	11	0.8181818181818182	0.9950982806915577	1	7500	4	0	US30	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637
