object_key	representation_id	availability	byte_offset	byte_length	dimensions
RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139::EXPANSION::5	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	634360	504	126
RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139::EXPANSION::6	SUMMARY_RAW_V1	AVAILABLE	634864	40	10
RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139::EXPANSION::6	SUMMARY_CANONICAL_V1	AVAILABLE	634904	40	10
RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139::EXPANSION::6	TRAJECTORY_RAW_U21_V1	AVAILABLE	634944	504	126
RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139::EXPANSION::6	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	635448	504	126
RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139::EXPANSION::7	SUMMARY_RAW_V1	AVAILABLE	635952	40	10
RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139::EXPANSION::7	SUMMARY_CANONICAL_V1	AVAILABLE	635992	40	10
RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139::EXPANSION::7	TRAJECTORY_RAW_U21_V1	AVAILABLE	636032	504	126
RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139::EXPANSION::7	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	636536	504	126
RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139::EXPANSION::8	SUMMARY_RAW_V1	AVAILABLE	637040	40	10
RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139::EXPANSION::8	SUMMARY_CANONICAL_V1	AVAILABLE	637080	40	10
RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139::EXPANSION::8	TRAJECTORY_RAW_U21_V1	AVAILABLE	637120	504	126
RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139::EXPANSION::8	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	637624	504	126
RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139::EXPANSION::9	SUMMARY_RAW_V1	AVAILABLE	638128	40	10
RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139::EXPANSION::9	SUMMARY_CANONICAL_V1	AVAILABLE	638168	40	10
RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139::EXPANSION::9	TRAJECTORY_RAW_U21_V1	AVAILABLE	638208	504	126
RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139::EXPANSION::9	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	638712	504	126
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::1	SUMMARY_RAW_V1	AVAILABLE	639216	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::1	SUMMARY_CANONICAL_V1	AVAILABLE	639256	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::1	TRAJECTORY_RAW_U21_V1	AVAILABLE	639296	420	105
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::1	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	639716	420	105
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::10	SUMMARY_RAW_V1	AVAILABLE	640136	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::10	SUMMARY_CANONICAL_V1	AVAILABLE	640176	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::10	TRAJECTORY_RAW_U21_V1	AVAILABLE	640216	420	105
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::10	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	640636	420	105
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::11	SUMMARY_RAW_V1	AVAILABLE	641056	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::11	SUMMARY_CANONICAL_V1	AVAILABLE	641096	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::11	TRAJECTORY_RAW_U21_V1	AVAILABLE	641136	420	105
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::11	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	641556	420	105
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::12	SUMMARY_RAW_V1	AVAILABLE	641976	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::12	SUMMARY_CANONICAL_V1	AVAILABLE	642016	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::12	TRAJECTORY_RAW_U21_V1	AVAILABLE	642056	420	105
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::12	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	642476	420	105
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::2	SUMMARY_RAW_V1	AVAILABLE	642896	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::2	SUMMARY_CANONICAL_V1	AVAILABLE	642936	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::2	TRAJECTORY_RAW_U21_V1	AVAILABLE	642976	420	105
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::2	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	643396	420	105
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::3	SUMMARY_RAW_V1	AVAILABLE	643816	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::3	SUMMARY_CANONICAL_V1	AVAILABLE	643856	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::3	TRAJECTORY_RAW_U21_V1	AVAILABLE	643896	420	105
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::3	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	644316	420	105
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::4	SUMMARY_RAW_V1	AVAILABLE	644736	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::4	SUMMARY_CANONICAL_V1	AVAILABLE	644776	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::4	TRAJECTORY_RAW_U21_V1	AVAILABLE	644816	420	105
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::4	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	645236	420	105
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::5	SUMMARY_RAW_V1	AVAILABLE	645656	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::5	SUMMARY_CANONICAL_V1	AVAILABLE	645696	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::5	TRAJECTORY_RAW_U21_V1	AVAILABLE	645736	420	105
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::5	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	646156	420	105
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::6	SUMMARY_RAW_V1	AVAILABLE	646576	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::6	SUMMARY_CANONICAL_V1	AVAILABLE	646616	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::6	TRAJECTORY_RAW_U21_V1	AVAILABLE	646656	420	105
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::6	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	647076	420	105
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::7	SUMMARY_RAW_V1	AVAILABLE	647496	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::7	SUMMARY_CANONICAL_V1	AVAILABLE	647536	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::7	TRAJECTORY_RAW_U21_V1	AVAILABLE	647576	420	105
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::7	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	647996	420	105
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::8	SUMMARY_RAW_V1	AVAILABLE	648416	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::8	SUMMARY_CANONICAL_V1	AVAILABLE	648456	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::8	TRAJECTORY_RAW_U21_V1	AVAILABLE	648496	420	105
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::8	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	648916	420	105
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::9	SUMMARY_RAW_V1	AVAILABLE	649336	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::9	SUMMARY_CANONICAL_V1	AVAILABLE	649376	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::9	TRAJECTORY_RAW_U21_V1	AVAILABLE	649416	420	105
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::9	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	649836	420	105
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::1	SUMMARY_RAW_V1	AVAILABLE	650256	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::1	SUMMARY_CANONICAL_V1	AVAILABLE	650296	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::1	TRAJECTORY_RAW_U21_V1	AVAILABLE	650336	504	126
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::1	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	650840	504	126
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::10	SUMMARY_RAW_V1	AVAILABLE	651344	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::10	SUMMARY_CANONICAL_V1	AVAILABLE	651384	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::10	TRAJECTORY_RAW_U21_V1	AVAILABLE	651424	504	126
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::10	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	651928	504	126
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::11	SUMMARY_RAW_V1	AVAILABLE	652432	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::11	SUMMARY_CANONICAL_V1	AVAILABLE	652472	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::11	TRAJECTORY_RAW_U21_V1	AVAILABLE	652512	504	126
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::11	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	653016	504	126
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::12	SUMMARY_RAW_V1	CENSORED_SUFFIX	653520	0	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::12	SUMMARY_CANONICAL_V1	CENSORED_SUFFIX	653520	0	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::12	TRAJECTORY_RAW_U21_V1	CENSORED_SUFFIX	653520	0	0
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::12	TRAJECTORY_CANONICAL_U21_V1	CENSORED_SUFFIX	653520	0	0
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::2	SUMMARY_RAW_V1	AVAILABLE	653520	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::2	SUMMARY_CANONICAL_V1	AVAILABLE	653560	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::2	TRAJECTORY_RAW_U21_V1	AVAILABLE	653600	504	126
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::2	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	654104	504	126
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::3	SUMMARY_RAW_V1	AVAILABLE	654608	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::3	SUMMARY_CANONICAL_V1	AVAILABLE	654648	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::3	TRAJECTORY_RAW_U21_V1	AVAILABLE	654688	504	126
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::3	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	655192	504	126
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::4	SUMMARY_RAW_V1	AVAILABLE	655696	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::4	SUMMARY_CANONICAL_V1	AVAILABLE	655736	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::4	TRAJECTORY_RAW_U21_V1	AVAILABLE	655776	504	126
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::4	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	656280	504	126
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::5	SUMMARY_RAW_V1	AVAILABLE	656784	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::5	SUMMARY_CANONICAL_V1	AVAILABLE	656824	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::5	TRAJECTORY_RAW_U21_V1	AVAILABLE	656864	504	126
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::5	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	657368	504	126
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::6	SUMMARY_RAW_V1	AVAILABLE	657872	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::6	SUMMARY_CANONICAL_V1	AVAILABLE	657912	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::6	TRAJECTORY_RAW_U21_V1	AVAILABLE	657952	504	126
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::6	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	658456	504	126
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::7	SUMMARY_RAW_V1	AVAILABLE	658960	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::7	SUMMARY_CANONICAL_V1	AVAILABLE	659000	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::7	TRAJECTORY_RAW_U21_V1	AVAILABLE	659040	504	126
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::7	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	659544	504	126
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::8	SUMMARY_RAW_V1	AVAILABLE	660048	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::8	SUMMARY_CANONICAL_V1	AVAILABLE	660088	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::8	TRAJECTORY_RAW_U21_V1	AVAILABLE	660128	504	126
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::8	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	660632	504	126
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::9	SUMMARY_RAW_V1	AVAILABLE	661136	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::9	SUMMARY_CANONICAL_V1	AVAILABLE	661176	40	10
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::9	TRAJECTORY_RAW_U21_V1	AVAILABLE	661216	504	126
RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::9	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	661720	504	126
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::1	SUMMARY_RAW_V1	AVAILABLE	662224	40	10
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::1	SUMMARY_CANONICAL_V1	AVAILABLE	662264	40	10
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::1	TRAJECTORY_RAW_U21_V1	AVAILABLE	662304	420	105
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::1	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	662724	420	105
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::10	SUMMARY_RAW_V1	AVAILABLE	663144	40	10
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::10	SUMMARY_CANONICAL_V1	AVAILABLE	663184	40	10
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::10	TRAJECTORY_RAW_U21_V1	AVAILABLE	663224	420	105
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::10	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	663644	420	105
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::11	SUMMARY_RAW_V1	AVAILABLE	664064	40	10
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::11	SUMMARY_CANONICAL_V1	AVAILABLE	664104	40	10
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::11	TRAJECTORY_RAW_U21_V1	AVAILABLE	664144	420	105
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::11	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	664564	420	105
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::12	SUMMARY_RAW_V1	AVAILABLE	664984	40	10
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::12	SUMMARY_CANONICAL_V1	AVAILABLE	665024	40	10
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::12	TRAJECTORY_RAW_U21_V1	AVAILABLE	665064	420	105
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::12	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	665484	420	105
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::13	SUMMARY_RAW_V1	AVAILABLE	665904	40	10
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::13	SUMMARY_CANONICAL_V1	AVAILABLE	665944	40	10
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::13	TRAJECTORY_RAW_U21_V1	AVAILABLE	665984	420	105
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::13	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	666404	420	105
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::14	SUMMARY_RAW_V1	AVAILABLE	666824	40	10
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::14	SUMMARY_CANONICAL_V1	AVAILABLE	666864	40	10
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::14	TRAJECTORY_RAW_U21_V1	AVAILABLE	666904	420	105
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::14	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	667324	420	105
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::15	SUMMARY_RAW_V1	AVAILABLE	667744	40	10
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::15	SUMMARY_CANONICAL_V1	AVAILABLE	667784	40	10
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::15	TRAJECTORY_RAW_U21_V1	AVAILABLE	667824	420	105
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::15	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	668244	420	105
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::16	SUMMARY_RAW_V1	AVAILABLE	668664	40	10
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::16	SUMMARY_CANONICAL_V1	AVAILABLE	668704	40	10
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::16	TRAJECTORY_RAW_U21_V1	AVAILABLE	668744	420	105
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::16	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	669164	420	105
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::2	SUMMARY_RAW_V1	AVAILABLE	669584	40	10
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::2	SUMMARY_CANONICAL_V1	AVAILABLE	669624	40	10
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::2	TRAJECTORY_RAW_U21_V1	AVAILABLE	669664	420	105
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::2	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	670084	420	105
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::3	SUMMARY_RAW_V1	AVAILABLE	670504	40	10
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::3	SUMMARY_CANONICAL_V1	AVAILABLE	670544	40	10
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::3	TRAJECTORY_RAW_U21_V1	AVAILABLE	670584	420	105
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::3	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	671004	420	105
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::4	SUMMARY_RAW_V1	AVAILABLE	671424	40	10
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::4	SUMMARY_CANONICAL_V1	AVAILABLE	671464	40	10
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::4	TRAJECTORY_RAW_U21_V1	AVAILABLE	671504	420	105
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::4	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	671924	420	105
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::5	SUMMARY_RAW_V1	AVAILABLE	672344	40	10
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::5	SUMMARY_CANONICAL_V1	AVAILABLE	672384	40	10
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::5	TRAJECTORY_RAW_U21_V1	AVAILABLE	672424	420	105
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::5	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	672844	420	105
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::6	SUMMARY_RAW_V1	AVAILABLE	673264	40	10
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::6	SUMMARY_CANONICAL_V1	AVAILABLE	673304	40	10
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::6	TRAJECTORY_RAW_U21_V1	AVAILABLE	673344	420	105
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::6	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	673764	420	105
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::7	SUMMARY_RAW_V1	AVAILABLE	674184	40	10
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::7	SUMMARY_CANONICAL_V1	AVAILABLE	674224	40	10
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::7	TRAJECTORY_RAW_U21_V1	AVAILABLE	674264	420	105
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::7	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	674684	420	105
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::8	SUMMARY_RAW_V1	AVAILABLE	675104	40	10
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::8	SUMMARY_CANONICAL_V1	AVAILABLE	675144	40	10
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::8	TRAJECTORY_RAW_U21_V1	AVAILABLE	675184	420	105
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::8	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	675604	420	105
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::9	SUMMARY_RAW_V1	AVAILABLE	676024	40	10
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::9	SUMMARY_CANONICAL_V1	AVAILABLE	676064	40	10
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::9	TRAJECTORY_RAW_U21_V1	AVAILABLE	676104	420	105
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::9	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	676524	420	105
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::EXPANSION::1	SUMMARY_RAW_V1	AVAILABLE	676944	40	10
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::EXPANSION::1	SUMMARY_CANONICAL_V1	AVAILABLE	676984	40	10
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::EXPANSION::1	TRAJECTORY_RAW_U21_V1	AVAILABLE	677024	504	126
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::EXPANSION::1	TRAJECTORY_CANONICAL_U21_V1	AVAILABLE	677528	504	126
RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::EXPANSION::10	SUMMARY_RAW_V1	AVAILABLE	678032	40	10
