left_object_key	right_object_key	representation_id	distance_contract	comparison_mode	status	reason	distance	comparable_support_points	comparable_support_bars	comparable_support_seconds	observed_fraction_left	observed_fraction_right	left_censored	right_censored
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::13	RG3_DE40_PERIOD_M5_1774224000_1774828800_16769896615923389005::COMPRESSION::11	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.3443979356547883	21	15	4500	1	1	0	0
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::14	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118::COMPRESSION::1	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.40313764551044107	21	13	3900	1	1	0	0
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::15	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::COMPRESSION::7	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.21614579604158518	21	34	13800	1	1	0	0
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::16	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::COMPRESSION::8	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.2080923104212195	21	19	5700	1	1	0	0
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::17	NONE	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	NOT_COMPARABLE	NO_ADMITTED_NEIGHBOR	\N	0	0	0	0	0	1	0
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::2	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::COMPRESSION::3	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.2669133855160553	21	32	9600	1	1	0	0
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::3	RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::6	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.3214431472200684	21	42	12600	1	1	0	0
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::4	RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::6	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.2644922777407235	21	42	12600	1	1	0	0
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::5	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::COMPRESSION::4	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.3251493340975049	21	19	5700	1	1	0	0
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::6	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::3	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.3372480115662017	21	43	12900	1	1	0	0
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::7	RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::COMPRESSION::13	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.2097253476319227	21	12	3600	1	1	0	0
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::8	RG3_DE40_PERIOD_M5_1771200000_1771804800_7817652877554072043::COMPRESSION::7	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.7494767971246602	21	22	6600	1	1	0	0
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::9	RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184::COMPRESSION::4	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.20308175718342042	21	14	4200	1	1	0	0
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::1	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::EXPANSION::2	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.4245347862583429	21	21	6300	1	1	0	0
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::10	RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233::EXPANSION::5	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.5195286842552127	21	37	11100	1	1	0	0
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::11	RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::EXPANSION::6	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	1.395892066099483	21	46	13800	1	1	0	0
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::12	RG3_DE40_PERIOD_M5_1768176000_1768780800_8137587626228657912::EXPANSION::4	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	3.1783842861584084	21	122	40200	1	1	0	0
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::13	RG3_USTEC_PERIOD_M5_1785715200_1786060800_7485449445728991300::EXPANSION::12	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	1.362988703792393	21	92	27900	1	1	0	0
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::14	RG3_USTEC_PERIOD_M5_1785715200_1786060800_7485449445728991300::EXPANSION::7	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.2819422656998787	21	21	6300	1	1	0	0
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::15	RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::EXPANSION::9	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	2.14310092431438	21	135	40800	1	1	0	0
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::16	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::EXPANSION::3	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.7992080291869249	21	38	11400	1	1	0	0
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::2	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677::EXPANSION::5	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.4743285154642821	21	25	7500	1	1	0	0
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::3	RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637::EXPANSION::1	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.22059430367839766	21	21	6300	1	1	0	0
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::4	RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::EXPANSION::7	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	1.1238363261577382	21	43	12900	1	1	0	0
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::5	RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233::EXPANSION::9	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.802193638087125	21	58	17400	1	1	0	0
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::6	RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::EXPANSION::2	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	1.1744609519255997	21	62	18600	1	1	0	0
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::7	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::7	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.23723516389423918	21	21	6300	1	1	0	0
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::8	RG3_JPN225_PERIOD_M5_1768176000_1768780800_17871390277607299118::EXPANSION::9	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.7247343222935356	21	27	8100	1	1	0	0
RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::9	RG3_USTEC_PERIOD_M5_1774224000_1774828800_8427243982755741149::EXPANSION::8	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.6898721772852103	21	29	8700	1	1	0	0
RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::1	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::COMPRESSION::8	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.4983126375934708	21	60	18000	1	1	0	0
RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::10	RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177::COMPRESSION::3	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	1.1320910908313777	21	22	6600	1	1	0	0
RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::11	RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184::COMPRESSION::13	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.261134712720908	21	14	4200	1	1	0	0
RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::12	NONE	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	NOT_COMPARABLE	NO_ADMITTED_NEIGHBOR	\N	0	0	0	0	0	1	0
RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::2	RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::7	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.1923588931582041	21	13	4200	1	1	0	0
RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::3	RG3_USTEC_PERIOD_M5_1777852800_1778457600_2749301626223637730::COMPRESSION::12	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.3580675696591719	21	36	10800	1	1	0	0
RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::4	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::3	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.24269159670447626	21	68	24000	1	1	0	0
RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::5	RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233::COMPRESSION::10	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.21946224515163681	21	8	2400	1	1	0	0
RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::6	RG3_USTEC_PERIOD_M5_1777852800_1778457600_2749301626223637730::COMPRESSION::14	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.4011296307604285	21	14	4200	1	1	0	0
RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::7	RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::COMPRESSION::12	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.17599510159468634	21	13	3900	1	1	0	0
RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::8	RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184::COMPRESSION::8	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.4220706263387264	21	25	7500	1	1	0	0
RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::COMPRESSION::9	RG3_USTEC_PERIOD_M5_1774224000_1774828800_8427243982755741149::COMPRESSION::15	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.2535959994123226	21	7	2100	1	1	0	0
RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::EXPANSION::1	RG3_USTEC_PERIOD_M5_1774224000_1774828800_8427243982755741149::EXPANSION::1	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.692213151559042	21	45	13500	1	1	0	0
RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::EXPANSION::10	RG3_DE40_PERIOD_M5_1768176000_1768780800_8137587626228657912::EXPANSION::6	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	3.6023033932646245	21	139	41700	1	1	0	0
RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::EXPANSION::11	RG3_USTEC_PERIOD_M5_1785715200_1786060800_7485449445728991300::EXPANSION::11	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	1.5948618625473596	21	56	16800	1	1	0	0
RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::EXPANSION::2	RG3_US500_PERIOD_M5_1771200000_1771804800_16907777243792436315::EXPANSION::9	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	2.6277801731782024	21	96	28800	1	1	0	0
RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::EXPANSION::3	RG3_US500_PERIOD_M5_1771200000_1771804800_16907777243792436315::EXPANSION::3	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	1.3989973804685416	21	67	20100	1	1	0	0
RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::EXPANSION::4	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::EXPANSION::14	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	1.6354378699505543	21	43	12900	1	1	0	0
RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::EXPANSION::5	RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637::EXPANSION::12	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.7089739719753422	21	36	10800	1	1	0	0
RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::EXPANSION::6	RG3_FRA40_PERIOD_M5_1777852800_1778457600_3950759615288727177::EXPANSION::5	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.33282847129384324	21	21	6300	1	1	0	0
RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::EXPANSION::7	RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::EXPANSION::4	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	1.9144741455647878	21	105	31500	1	1	0	0
RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::EXPANSION::8	RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139::EXPANSION::10	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	3.5017654264900373	21	167	53700	1	1	0	0
RG3_JPN225_PERIOD_M5_1783900800_1784505600_16697415774406944896::EXPANSION::9	RG3_USTEC_PERIOD_M5_1777852800_1778457600_2749301626223637730::EXPANSION::13	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.5438361896752686	21	31	10800	1	1	0	0
RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::COMPRESSION::1	RG3_FRA40_PERIOD_M5_1785715200_1786060800_6098486160590205421::COMPRESSION::13	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.24347666600434753	21	36	10800	1	1	0	0
RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::COMPRESSION::10	RG3_USTEC_PERIOD_M5_1777852800_1778457600_2749301626223637730::COMPRESSION::8	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.20124571364860191	21	18	5400	1	1	0	0
RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::COMPRESSION::11	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::COMPRESSION::12	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.2717929128159219	21	13	3900	1	1	0	0
RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::COMPRESSION::2	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::COMPRESSION::2	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.7393289191824269	21	17	5100	1	1	0	0
RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::COMPRESSION::3	RG3_US500_PERIOD_M5_1771200000_1771804800_16907777243792436315::COMPRESSION::9	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.14194418719669388	21	16	4800	1	1	0	0
RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::COMPRESSION::4	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::5	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.3251493340975049	21	19	5700	1	1	0	0
RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::COMPRESSION::5	RG3_JPN225_PERIOD_M5_1774224000_1774828800_828979282129269557::COMPRESSION::9	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.40560906775098027	21	18	5400	1	1	0	0
RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::COMPRESSION::6	RG3_JPN225_PERIOD_M5_1771200000_1771804800_16175888908372551973::COMPRESSION::7	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.15111815244142757	21	8	2400	1	1	0	0
RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::COMPRESSION::7	RG3_FRA40_PERIOD_M5_1768176000_1768780800_7648442211186610174::COMPRESSION::11	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.2767836334418299	21	24	7200	1	1	0	0
RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::COMPRESSION::8	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::COMPRESSION::4	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.2060648575419891	21	22	6600	1	1	0	0
RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::COMPRESSION::9	RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233::COMPRESSION::4	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.23424471094906155	21	48	14400	1	1	0	0
RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::EXPANSION::1	RG3_USTEC_PERIOD_M5_1781481600_1782086400_1420130309434895637::EXPANSION::3	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	1.0454605538059432	21	42	12600	1	1	0	0
RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::EXPANSION::10	RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184::EXPANSION::3	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	2.158851954408448	21	71	21300	1	1	0	0
RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::EXPANSION::11	NONE	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	NOT_COMPARABLE	NO_ADMITTED_NEIGHBOR	\N	0	0	0	0	0	1	0
RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::EXPANSION::2	RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840::EXPANSION::6	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.33407846394321505	21	21	6300	1	1	0	0
RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::EXPANSION::3	RG3_FRA40_PERIOD_M5_1781481600_1782086400_317235149503321393::EXPANSION::3	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.3718926616170883	21	26	11400	1	1	0	0
RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::EXPANSION::4	RG3_DE40_PERIOD_M5_1785715200_1786060800_2606365987753202252::EXPANSION::11	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	1.966680801514016	21	41	12300	1	1	0	0
RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::EXPANSION::5	RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184::EXPANSION::5	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.40789437018528507	21	31	9300	1	1	0	0
RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::EXPANSION::6	RG3_USTEC_PERIOD_M5_1768176000_1768780800_7128405155079592654::EXPANSION::9	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.9460471429520418	21	95	28500	1	1	0	0
RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::EXPANSION::7	RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::EXPANSION::7	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	1.604056081158064	21	85	25500	1	1	0	0
RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::EXPANSION::8	RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184::EXPANSION::3	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	1.7251250078309817	21	99	30600	1	1	0	0
RG3_JPN225_PERIOD_M5_1785715200_1786060800_16673594142441126755::EXPANSION::9	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::EXPANSION::15	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	2.14310092431438	21	135	40800	1	1	0	0
RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::COMPRESSION::1	RG3_JPN225_PERIOD_M5_1781481600_1782086400_9437459071525760070::COMPRESSION::4	TRAJECTORY_CANONICAL_U21_V1	POINTWISE_L2_V1	COMPLETE	AVAILABLE	COMPARABLE_DOMAIN_ADMITTED	0.31244467097889983	21	45	15900	1	1	0	0
