session_id	source_row_id	bar_open	bar_close	open	high	low	close	coverage	active_upper_candidate_id	active_lower_candidate_id	new_upper_candidate	new_lower_candidate	upper_candidate_age_bars	lower_candidate_age_bars	committed_upper_extreme	committed_lower_extreme	grammar_state	grammar_event	grammar_availability
OBSOPEN_US30_20240102	RAW125B:M1:1704217620	1704217620	1704217680	37710.099999999999	37711.099999999999	37704.099999999999	37705.599999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	2	77	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704217680	1704217680	1704217740	37705.099999999999	37718.099999999999	37702.599999999999	37716.599999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	3	78	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704217740	1704217740	1704217800	37716.599999999999	37718.599999999999	37705.099999999999	37711.599999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	4	79	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704217800	1704217800	1704217860	37712.099999999999	37718.099999999999	37708.099999999999	37711.599999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	5	80	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704217860	1704217860	1704217920	37712.099999999999	37718.599999999999	37706.099999999999	37718.099999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	6	81	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704217920	1704217920	1704217980	37716.099999999999	37718.599999999999	37712.099999999999	37717.099999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	7	82	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704217980	1704217980	1704218040	37716.599999999999	37716.599999999999	37701.099999999999	37701.099999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	8	83	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704218040	1704218040	1704218100	37700.599999999999	37703.599999999999	37697.099999999999	37702.099999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	9	84	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704218100	1704218100	1704218160	37701.099999999999	37704.099999999999	37693.099999999999	37695.099999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	10	85	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704218160	1704218160	1704218220	37696.099999999999	37699.599999999999	37690.099999999999	37692.599999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	11	86	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704218220	1704218220	1704218280	37691.099999999999	37695.099999999999	37690.099999999999	37691.099999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	12	87	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704218280	1704218280	1704218340	37694.099999999999	37705.599999999999	37690.099999999999	37705.099999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	13	88	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704218340	1704218340	1704218400	37706.099999999999	37707.099999999999	37692.099999999999	37695.599999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	14	89	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704218400	1704218400	1704218460	37695.099999999999	37701.099999999999	37689.599999999999	37701.099999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	15	90	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704218460	1704218460	1704218520	37699.599999999999	37703.599999999999	37693.599999999999	37695.099999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	16	91	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704218520	1704218520	1704218580	37693.099999999999	37702.099999999999	37692.099999999999	37698.099999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	17	92	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704218580	1704218580	1704218640	37699.099999999999	37703.099999999999	37695.099999999999	37699.599999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	18	93	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704218640	1704218640	1704218700	37698.599999999999	37713.599999999999	37698.599999999999	37711.099999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	19	94	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704218700	1704218700	1704218760	37710.599999999999	37712.599999999999	37697.099999999999	37697.099999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	20	95	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704218760	1704218760	1704218820	37693.599999999999	37696.099999999999	37687.099999999999	37693.099999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	21	96	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704218820	1704218820	1704218880	37693.099999999999	37693.099999999999	37677.099999999999	37677.099999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	22	97	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704218880	1704218880	1704218940	37678.099999999999	37686.599999999999	37675.099999999999	37686.099999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	23	98	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704218940	1704218940	1704219000	37687.099999999999	37705.599999999999	37687.099999999999	37704.599999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	24	99	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704219000	1704219000	1704219060	37704.599999999999	37718.599999999999	37700.099999999999	37706.099999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	25	100	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704219060	1704219060	1704219120	37706.599999999999	37714.599999999999	37704.099999999999	37707.599999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	26	101	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704219120	1704219120	1704219180	37706.599999999999	37708.099999999999	37682.099999999999	37683.099999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	27	102	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704219180	1704219180	1704219240	37683.599999999999	37683.599999999999	37664.099999999999	37670.099999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	28	103	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704219240	1704219240	1704219300	37670.099999999999	37680.599999999999	37670.099999999999	37676.599999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	29	104	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704219300	1704219300	1704219360	37675.099999999999	37690.099999999999	37675.099999999999	37690.099999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	30	105	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704219360	1704219360	1704219420	37688.099999999999	37690.099999999999	37677.099999999999	37678.099999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	31	106	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704219420	1704219420	1704219480	37679.599999999999	37684.599999999999	37674.599999999999	37683.099999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	32	107	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704219480	1704219480	1704219540	37681.599999999999	37689.099999999999	37680.099999999999	37684.599999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	33	108	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704219540	1704219540	1704219600	37682.599999999999	37683.599999999999	37677.099999999999	37681.599999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	34	109	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704219600	1704219600	1704219660	37679.099999999999	37687.099999999999	37669.099999999999	37670.599999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	35	110	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704219660	1704219660	1704219720	37670.599999999999	37674.599999999999	37668.099999999999	37674.099999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	36	111	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704219720	1704219720	1704219780	37674.599999999999	37687.599999999999	37670.099999999999	37686.099999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	37	112	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704219780	1704219780	1704219840	37685.599999999999	37685.599999999999	37674.099999999999	37675.099999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	38	113	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704219840	1704219840	1704219900	37674.099999999999	37677.099999999999	37669.599999999999	37675.099999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	39	114	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704219900	1704219900	1704219960	37676.099999999999	37676.599999999999	37667.099999999999	37672.099999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	40	115	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704219960	1704219960	1704220020	37673.099999999999	37674.599999999999	37666.099999999999	37668.599999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	41	116	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704220020	1704220020	1704220080	37668.099999999999	37671.099999999999	37665.599999999999	37669.599999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	42	117	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704220080	1704220080	1704220140	37669.599999999999	37677.599999999999	37668.099999999999	37676.599999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	43	118	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704220140	1704220140	1704220200	37677.599999999999	37686.099999999999	37675.599999999999	37684.099999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	44	119	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704220200	1704220200	1704220260	37680.599999999999	37683.599999999999	37674.099999999999	37675.599999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	45	120	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704220260	1704220260	1704220320	37675.599999999999	37682.099999999999	37672.099999999999	37679.099999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	46	121	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704220320	1704220320	1704220380	37679.099999999999	37690.099999999999	37679.099999999999	37690.099999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	47	122	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704220380	1704220380	1704220440	37689.599999999999	37699.599999999999	37688.099999999999	37695.599999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	48	123	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704220440	1704220440	1704220500	37695.099999999999	37701.599999999999	37695.099999999999	37700.099999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	49	124	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704220500	1704220500	1704220560	37699.599999999999	37700.099999999999	37682.599999999999	37686.099999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	50	125	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704220560	1704220560	1704220620	37685.099999999999	37686.599999999999	37676.599999999999	37679.599999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	51	126	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704220620	1704220620	1704220680	37678.599999999999	37686.099999999999	37677.099999999999	37684.599999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	52	127	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704220680	1704220680	1704220740	37683.599999999999	37685.099999999999	37674.099999999999	37677.099999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	53	128	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704220740	1704220740	1704220800	37676.599999999999	37678.099999999999	37669.099999999999	37669.599999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	54	129	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704220800	1704220800	1704220860	37669.599999999999	37673.099999999999	37666.099999999999	37672.599999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	55	130	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704220860	1704220860	1704220920	37674.099999999999	37677.599999999999	37669.599999999999	37677.099999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	56	131	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704220920	1704220920	1704220980	37676.599999999999	37685.599999999999	37676.099999999999	37685.599999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	57	132	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704220980	1704220980	1704221040	37685.099999999999	37688.599999999999	37683.599999999999	37688.599999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	58	133	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704221040	1704221040	1704221100	37688.599999999999	37693.099999999999	37684.099999999999	37693.099999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	59	134	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704221100	1704221100	1704221160	37692.599999999999	37705.599999999999	37689.099999999999	37705.599999999999	COMPLETE	OBSOPEN_US30_20240102:U:0020	OBSOPEN_US30_20240102:L:0001	false	false	60	135	37718.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704221160	1704221160	1704221220	37708.099999999999	37733.599999999999	37704.599999999999	37726.099999999999	COMPLETE	OBSOPEN_US30_20240102:U:0021	OBSOPEN_US30_20240102:L:0001	true	false	0	136	37733.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704221220	1704221220	1704221280	37726.599999999999	37727.099999999999	37719.599999999999	37724.099999999999	COMPLETE	OBSOPEN_US30_20240102:U:0021	OBSOPEN_US30_20240102:L:0001	false	false	1	137	37733.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704221280	1704221280	1704221340	37723.599999999999	37732.099999999999	37718.599999999999	37721.599999999999	COMPLETE	OBSOPEN_US30_20240102:U:0021	OBSOPEN_US30_20240102:L:0001	false	false	2	138	37733.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704221340	1704221340	1704221400	37721.099999999999	37732.599999999999	37721.099999999999	37731.599999999999	COMPLETE	OBSOPEN_US30_20240102:U:0021	OBSOPEN_US30_20240102:L:0001	false	false	3	139	37733.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704221400	1704221400	1704221460	37730.599999999999	37735.099999999999	37727.599999999999	37727.599999999999	COMPLETE	OBSOPEN_US30_20240102:U:0022	OBSOPEN_US30_20240102:L:0001	true	false	0	140	37735.099999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704221460	1704221460	1704221520	37727.099999999999	37737.099999999999	37727.099999999999	37735.599999999999	COMPLETE	OBSOPEN_US30_20240102:U:0023	OBSOPEN_US30_20240102:L:0001	true	false	0	141	37737.099999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704221520	1704221520	1704221580	37736.599999999999	37742.099999999999	37731.099999999999	37731.099999999999	COMPLETE	OBSOPEN_US30_20240102:U:0024	OBSOPEN_US30_20240102:L:0001	true	false	0	142	37742.099999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704221580	1704221580	1704221640	37730.599999999999	37741.099999999999	37724.099999999999	37733.099999999999	COMPLETE	OBSOPEN_US30_20240102:U:0024	OBSOPEN_US30_20240102:L:0001	false	false	1	143	37742.099999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704221640	1704221640	1704221700	37732.099999999999	37738.599999999999	37731.099999999999	37736.599999999999	COMPLETE	OBSOPEN_US30_20240102:U:0024	OBSOPEN_US30_20240102:L:0001	false	false	2	144	37742.099999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704221700	1704221700	1704221760	37735.599999999999	37743.099999999999	37735.099999999999	37740.599999999999	COMPLETE	OBSOPEN_US30_20240102:U:0025	OBSOPEN_US30_20240102:L:0001	true	false	0	145	37743.099999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704221760	1704221760	1704221820	37740.599999999999	37750.599999999999	37740.599999999999	37744.599999999999	COMPLETE	OBSOPEN_US30_20240102:U:0026	OBSOPEN_US30_20240102:L:0001	true	false	0	146	37750.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704221820	1704221820	1704221880	37744.099999999999	37745.099999999999	37739.599999999999	37743.599999999999	COMPLETE	OBSOPEN_US30_20240102:U:0026	OBSOPEN_US30_20240102:L:0001	false	false	1	147	37750.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704221880	1704221880	1704221940	37745.599999999999	37746.599999999999	37736.599999999999	37738.599999999999	COMPLETE	OBSOPEN_US30_20240102:U:0026	OBSOPEN_US30_20240102:L:0001	false	false	2	148	37750.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704221940	1704221940	1704222000	37739.099999999999	37743.599999999999	37737.099999999999	37743.599999999999	COMPLETE	OBSOPEN_US30_20240102:U:0026	OBSOPEN_US30_20240102:L:0001	false	false	3	149	37750.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704222000	1704222000	1704222060	37743.099999999999	37750.099999999999	37741.099999999999	37748.599999999999	COMPLETE	OBSOPEN_US30_20240102:U:0026	OBSOPEN_US30_20240102:L:0001	false	false	4	150	37750.599999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704222060	1704222060	1704222120	37747.099999999999	37756.099999999999	37747.099999999999	37753.099999999999	COMPLETE	OBSOPEN_US30_20240102:U:0027	OBSOPEN_US30_20240102:L:0001	true	false	0	151	37756.099999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704222120	1704222120	1704222180	37752.099999999999	37752.599999999999	37745.099999999999	37751.599999999999	COMPLETE	OBSOPEN_US30_20240102:U:0027	OBSOPEN_US30_20240102:L:0001	false	false	1	152	37756.099999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
OBSOPEN_US30_20240102	RAW125B:M1:1704222180	1704222180	1704222240	37750.599999999999	37754.099999999999	37748.099999999999	37749.599999999999	COMPLETE	OBSOPEN_US30_20240102:U:0027	OBSOPEN_US30_20240102:L:0001	false	false	2	153	37756.099999999999	37485.800000000003	NA	NA	NOT_EVALUABLE_OBSERVER_STREAM_ABSENT
