target	feature	coefficient	absolute_coefficient	full_fit_penalty
transit_given_episode_acceptance	node_width_atr	-0.04182735525369265	0.04182735525369265	0.1
transit_given_episode_acceptance	feature_lattice_width_atr	0.04065912177424322	0.04065912177424322	0.1
transit_given_episode_acceptance	feature_regional_median_velocity_atr	0.0380983014681208	0.0380983014681208	0.1
transit_given_episode_acceptance	canonical_instrument==US30	-0.037797499055321246	0.037797499055321246	0.1
transit_given_episode_acceptance	contributor_families==<OTHER>	0.03730857962851893	0.03730857962851893	0.1
transit_given_episode_acceptance	canonical_instrument==USTEC	0.03578524183701816	0.03578524183701816	0.1
transit_given_episode_acceptance	node_region==<OTHER>	-0.03420753236684443	0.03420753236684443	0.1
transit_given_episode_acceptance	corridor_down_level_count	0.03370561275180068	0.03370561275180068	0.1
transit_given_episode_acceptance	direction	0.033156264738373985	0.033156264738373985	0.1
transit_given_episode_acceptance	node_age_seconds	0.03261874134857383	0.03261874134857383	0.1
transit_given_episode_acceptance	contributor_families==MID_PIVOT|TPO_PROFILE	-0.0324039466242211	0.0324039466242211	0.1
transit_given_episode_acceptance	feature_vah_distance_atr	0.03232419548008313	0.03232419548008313	0.1
transit_given_episode_acceptance	corridor_up_atr__MISSING	-0.0320927285298817	0.0320927285298817	0.1
transit_given_episode_acceptance	start_region==<OTHER>	-0.029033194114259097	0.029033194114259097	0.1
transit_given_episode_acceptance	feature_c3_velocity_atr	0.027814896149329492	0.027814896149329492	0.1
transit_given_episode_acceptance	contributor_families==TPO_PROFILE	-0.025583751235611844	0.025583751235611844	0.1
transit_given_episode_acceptance	start_region==BELOW	-0.02318809450695092	0.02318809450695092	0.1
transit_given_episode_acceptance	contributor_producers==WAYNE	-0.021462463173907695	0.021462463173907695	0.1
transit_given_episode_acceptance	contributor_families==PIVOT|TPO_PROFILE	-0.020953765934387785	0.020953765934387785	0.1
transit_given_episode_acceptance	contributor_families==MID_PIVOT|PIVOT	-0.017528252740387256	0.017528252740387256	0.1
transit_given_episode_acceptance	feature_price_from_cog_atr	0.008044021530383734	0.008044021530383734	0.1
transit_given_episode_acceptance	feature_cog_distance_atr	-0.008044021530383734	0.008044021530383734	0.1
transit_given_episode_acceptance	feature_spread_atr	-0.005887104600849337	0.005887104600849337	0.1
transit_given_episode_acceptance	server_hour_sin	-0.004293373243894166	0.004293373243894166	0.1
transit_given_episode_acceptance	feature_lattice_width_atr__MISSING	-0.00279922725622358	0.00279922725622358	0.1
transit_given_episode_acceptance	contributor_families==MID_PIVOT	0.0005561503800397299	0.0005561503800397299	0.1
