P2_root	P2T_root	session_id	civil_date	offset	D_B_selected_ordinal	design_brier	raw_brier	z_brier	raw_difference	z_difference	estimand_unit
af0b7f804a8d8337572d6a4a6f2ddcb426defb1f4d5f28ed0fde54882050d00c	a2b3facd10cee4f0909891958654ec1a86b2615c602c30a726ea3c4bf4706c18	OBSOPEN_US30_20250312	2025-03-12	120	85	0.32913420855955966	0.16286475818128152	0.19812699553850560	0.16626945037827814	0.13100721302105406	SESSION
af0b7f804a8d8337572d6a4a6f2ddcb426defb1f4d5f28ed0fde54882050d00c	a2b3facd10cee4f0909891958654ec1a86b2615c602c30a726ea3c4bf4706c18	OBSOPEN_US30_20250317	2025-03-17	120	86	0.18173571378072317	0.03625275031793371	0.06566382483641653	0.14548296346278947	0.11607188894430664	SESSION
af0b7f804a8d8337572d6a4a6f2ddcb426defb1f4d5f28ed0fde54882050d00c	a2b3facd10cee4f0909891958654ec1a86b2615c602c30a726ea3c4bf4706c18	OBSOPEN_US30_20250328	2025-03-28	120	87	0.32913420855955966	0.22465190875355776	0.24478348040930994	0.10448229980600190	0.08435072815024972	SESSION
af0b7f804a8d8337572d6a4a6f2ddcb426defb1f4d5f28ed0fde54882050d00c	a2b3facd10cee4f0909891958654ec1a86b2615c602c30a726ea3c4bf4706c18	OBSOPEN_US30_20250409	2025-04-09	180	88	0.24061238942704716	0.36806596150672111	0.25854908108581892	-0.12745357207967395	-0.01793669165877176	SESSION
af0b7f804a8d8337572d6a4a6f2ddcb426defb1f4d5f28ed0fde54882050d00c	a2b3facd10cee4f0909891958654ec1a86b2615c602c30a726ea3c4bf4706c18	OBSOPEN_US30_20250415	2025-04-15	180	89	0.22698201154915909	0.18611998454633275	0.19419904081380207	0.04086202700282635	0.03278297073535702	SESSION
af0b7f804a8d8337572d6a4a6f2ddcb426defb1f4d5f28ed0fde54882050d00c	a2b3facd10cee4f0909891958654ec1a86b2615c602c30a726ea3c4bf4706c18	OBSOPEN_US30_20250422	2025-04-22	180	90	0.21449218515941457	0.09593592551107341	0.12398485491907545	0.11855625964834116	0.09050733024033912	SESSION
af0b7f804a8d8337572d6a4a6f2ddcb426defb1f4d5f28ed0fde54882050d00c	a2b3facd10cee4f0909891958654ec1a86b2615c602c30a726ea3c4bf4706c18	OBSOPEN_US30_20250423	2025-04-23	180	91	0.21449218515941457	0.05443221368744686	0.12724529694043454	0.16005997147196771	0.08724688821898002	SESSION
af0b7f804a8d8337572d6a4a6f2ddcb426defb1f4d5f28ed0fde54882050d00c	a2b3facd10cee4f0909891958654ec1a86b2615c602c30a726ea3c4bf4706c18	OBSOPEN_US30_20250424	2025-04-24	180	92	0.21449218515941457	0.14958675263620372	0.18489976960615095	0.06490543252321085	0.02959241555326361	SESSION
af0b7f804a8d8337572d6a4a6f2ddcb426defb1f4d5f28ed0fde54882050d00c	a2b3facd10cee4f0909891958654ec1a86b2615c602c30a726ea3c4bf4706c18	OBSOPEN_US30_20250505	2025-05-05	180	93	0.21449218515941457	0.16260489929036001	0.14207846325502643	0.05188728586905456	0.07241372190438813	SESSION
af0b7f804a8d8337572d6a4a6f2ddcb426defb1f4d5f28ed0fde54882050d00c	a2b3facd10cee4f0909891958654ec1a86b2615c602c30a726ea3c4bf4706c18	OBSOPEN_US30_20250512	2025-05-12	180	94	0.26384421453143231	0.24004100165541489	0.22470638923081079	0.02380321287601742	0.03913782530062151	SESSION
af0b7f804a8d8337572d6a4a6f2ddcb426defb1f4d5f28ed0fde54882050d00c	a2b3facd10cee4f0909891958654ec1a86b2615c602c30a726ea3c4bf4706c18	OBSOPEN_US30_20250520	2025-05-20	180	95	0.26049065387986520	0.27947421881158296	0.28409037969455392	-0.01898356493171777	-0.02359972581468872	SESSION
af0b7f804a8d8337572d6a4a6f2ddcb426defb1f4d5f28ed0fde54882050d00c	a2b3facd10cee4f0909891958654ec1a86b2615c602c30a726ea3c4bf4706c18	OBSOPEN_US30_20250528	2025-05-28	180	96	0.28823371381333701	0.30098020988799440	0.34708440476582875	-0.01274649607465739	-0.05885069095249174	SESSION
af0b7f804a8d8337572d6a4a6f2ddcb426defb1f4d5f28ed0fde54882050d00c	a2b3facd10cee4f0909891958654ec1a86b2615c602c30a726ea3c4bf4706c18	OBSOPEN_US30_20250605	2025-06-05	180	97	0.24908286103226443	0.31655429485452802	0.30577853761482299	-0.06747143382226359	-0.05669567658255856	SESSION
af0b7f804a8d8337572d6a4a6f2ddcb426defb1f4d5f28ed0fde54882050d00c	a2b3facd10cee4f0909891958654ec1a86b2615c602c30a726ea3c4bf4706c18	OBSOPEN_US30_20250609	2025-06-09	180	98	0.28823371381333701	0.20134039694167366	0.15407901051169881	0.08689331687166335	0.13415470330163820	SESSION
af0b7f804a8d8337572d6a4a6f2ddcb426defb1f4d5f28ed0fde54882050d00c	a2b3facd10cee4f0909891958654ec1a86b2615c602c30a726ea3c4bf4706c18	OBSOPEN_US30_20250617	2025-06-17	180	99	0.21449218515941457	0.17695080210076203	0.14153453087427642	0.03754138305865254	0.07295765428513815	SESSION
af0b7f804a8d8337572d6a4a6f2ddcb426defb1f4d5f28ed0fde54882050d00c	a2b3facd10cee4f0909891958654ec1a86b2615c602c30a726ea3c4bf4706c18	OBSOPEN_US30_20250623	2025-06-23	180	100	0.21449218515941457	0.10371982018531038	0.10735242817157960	0.11077236497410418	0.10713975698783497	SESSION
af0b7f804a8d8337572d6a4a6f2ddcb426defb1f4d5f28ed0fde54882050d00c	a2b3facd10cee4f0909891958654ec1a86b2615c602c30a726ea3c4bf4706c18	OBSOPEN_US30_20250624	2025-06-24	180	101	0.21449218515941457	0.21626921474637248	0.21886701518775695	-0.00177702958695791	-0.00437483002834238	SESSION
af0b7f804a8d8337572d6a4a6f2ddcb426defb1f4d5f28ed0fde54882050d00c	a2b3facd10cee4f0909891958654ec1a86b2615c602c30a726ea3c4bf4706c18	OBSOPEN_US30_20250625	2025-06-25	180	102	0.28823371381333701	0.23977837475674388	0.21749331970756317	0.04845533905659313	0.07074039410577385	SESSION
