unit,cross,dimension_1,value_1,dimension_2,value_2,count,censored_count,total,share,censoring_rate
attempt,ordinal x resolution,ordinal,34,resolution,ACCEPT_AND_HOLD_RETEST,7,0,7764,0.0009015971148892323,0.0
attempt,ordinal x resolution,ordinal,34,resolution,ACCEPT_THROUGH_NODE,4,0,7764,0.0005151983513652757,0.0
attempt,ordinal x resolution,ordinal,34,resolution,NONE,1,1,7764,0.00012879958784131891,1.0
attempt,ordinal x resolution,ordinal,34,resolution,RECLAIM_AFTER_BREAK,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,34,resolution,REJECT_TO_ORIGIN,18,0,7764,0.00231839258114374,0.0
attempt,ordinal x resolution,ordinal,34,resolution,TIMEOUT,7,0,7764,0.0009015971148892323,0.0
attempt,ordinal x resolution,ordinal,35,resolution,ACCEPT_AND_FAIL_RETEST,3,0,7764,0.0003863987635239567,0.0
attempt,ordinal x resolution,ordinal,35,resolution,ACCEPT_AND_HOLD_RETEST,9,0,7764,0.00115919629057187,0.0
attempt,ordinal x resolution,ordinal,35,resolution,ACCEPT_THROUGH_NODE,3,0,7764,0.0003863987635239567,0.0
attempt,ordinal x resolution,ordinal,35,resolution,NODE_RETIRED,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,35,resolution,RECLAIM_AFTER_BREAK,5,0,7764,0.0006439979392065945,0.0
attempt,ordinal x resolution,ordinal,35,resolution,REJECT_TO_ORIGIN,16,0,7764,0.0020607934054611026,0.0
attempt,ordinal x resolution,ordinal,35,resolution,TIMEOUT,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,36,resolution,ACCEPT_AND_FAIL_RETEST,4,0,7764,0.0005151983513652757,0.0
attempt,ordinal x resolution,ordinal,36,resolution,ACCEPT_AND_HOLD_RETEST,8,0,7764,0.0010303967027305513,0.0
attempt,ordinal x resolution,ordinal,36,resolution,ACCEPT_THROUGH_NODE,4,0,7764,0.0005151983513652757,0.0
attempt,ordinal x resolution,ordinal,36,resolution,NODE_RETIRED,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,36,resolution,RECLAIM_AFTER_BREAK,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,36,resolution,REJECT_TO_ORIGIN,11,0,7764,0.001416795466254508,0.0
attempt,ordinal x resolution,ordinal,36,resolution,TIMEOUT,7,0,7764,0.0009015971148892323,0.0
attempt,ordinal x resolution,ordinal,37,resolution,ACCEPT_AND_FAIL_RETEST,6,0,7764,0.0007727975270479134,0.0
attempt,ordinal x resolution,ordinal,37,resolution,ACCEPT_AND_HOLD_RETEST,5,0,7764,0.0006439979392065945,0.0
attempt,ordinal x resolution,ordinal,37,resolution,ACCEPT_THROUGH_NODE,3,0,7764,0.0003863987635239567,0.0
attempt,ordinal x resolution,ordinal,37,resolution,RECLAIM_AFTER_BREAK,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,37,resolution,REJECT_TO_ORIGIN,14,0,7764,0.0018031942297784646,0.0
attempt,ordinal x resolution,ordinal,37,resolution,TIMEOUT,6,0,7764,0.0007727975270479134,0.0
attempt,ordinal x resolution,ordinal,38,resolution,ACCEPT_AND_FAIL_RETEST,3,0,7764,0.0003863987635239567,0.0
attempt,ordinal x resolution,ordinal,38,resolution,ACCEPT_AND_HOLD_RETEST,6,0,7764,0.0007727975270479134,0.0
attempt,ordinal x resolution,ordinal,38,resolution,ACCEPT_THROUGH_NODE,3,0,7764,0.0003863987635239567,0.0
attempt,ordinal x resolution,ordinal,38,resolution,NODE_RETIRED,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,38,resolution,RECLAIM_AFTER_BREAK,5,0,7764,0.0006439979392065945,0.0
attempt,ordinal x resolution,ordinal,38,resolution,REJECT_TO_ORIGIN,12,0,7764,0.0015455950540958269,0.0
attempt,ordinal x resolution,ordinal,38,resolution,TIMEOUT,4,0,7764,0.0005151983513652757,0.0
attempt,ordinal x resolution,ordinal,39,resolution,ACCEPT_AND_FAIL_RETEST,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,39,resolution,ACCEPT_AND_HOLD_RETEST,8,0,7764,0.0010303967027305513,0.0
attempt,ordinal x resolution,ordinal,39,resolution,ACCEPT_THROUGH_NODE,3,0,7764,0.0003863987635239567,0.0
attempt,ordinal x resolution,ordinal,39,resolution,RECLAIM_AFTER_BREAK,3,0,7764,0.0003863987635239567,0.0
attempt,ordinal x resolution,ordinal,39,resolution,REJECT_TO_ORIGIN,16,0,7764,0.0020607934054611026,0.0
attempt,ordinal x resolution,ordinal,39,resolution,TIMEOUT,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,4,resolution,ACCEPT_AND_FAIL_RETEST,33,0,7764,0.004250386398763524,0.0
attempt,ordinal x resolution,ordinal,4,resolution,ACCEPT_AND_HOLD_RETEST,33,0,7764,0.004250386398763524,0.0
attempt,ordinal x resolution,ordinal,4,resolution,ACCEPT_THROUGH_NODE,46,0,7764,0.00592478104070067,0.0
attempt,ordinal x resolution,ordinal,4,resolution,NODE_RETIRED,44,0,7764,0.005667181865018032,0.0
attempt,ordinal x resolution,ordinal,4,resolution,NONE,1,1,7764,0.00012879958784131891,1.0
attempt,ordinal x resolution,ordinal,4,resolution,RECLAIM_AFTER_BREAK,57,0,7764,0.007341576506955177,0.0
attempt,ordinal x resolution,ordinal,4,resolution,REJECT_TO_ORIGIN,201,0,7764,0.0258887171561051,0.0
attempt,ordinal x resolution,ordinal,4,resolution,TIMEOUT,29,0,7764,0.0037351880473982485,0.0
attempt,ordinal x resolution,ordinal,40,resolution,ACCEPT_AND_FAIL_RETEST,4,0,7764,0.0005151983513652757,0.0
attempt,ordinal x resolution,ordinal,40,resolution,ACCEPT_AND_HOLD_RETEST,7,0,7764,0.0009015971148892323,0.0
attempt,ordinal x resolution,ordinal,40,resolution,NODE_RETIRED,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,40,resolution,RECLAIM_AFTER_BREAK,3,0,7764,0.0003863987635239567,0.0
attempt,ordinal x resolution,ordinal,40,resolution,REJECT_TO_ORIGIN,14,0,7764,0.0018031942297784646,0.0
attempt,ordinal x resolution,ordinal,40,resolution,TIMEOUT,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,41,resolution,ACCEPT_AND_HOLD_RETEST,7,0,7764,0.0009015971148892323,0.0
attempt,ordinal x resolution,ordinal,41,resolution,ACCEPT_THROUGH_NODE,4,0,7764,0.0005151983513652757,0.0
attempt,ordinal x resolution,ordinal,41,resolution,RECLAIM_AFTER_BREAK,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,41,resolution,REJECT_TO_ORIGIN,17,0,7764,0.0021895929933024214,0.0
attempt,ordinal x resolution,ordinal,42,resolution,ACCEPT_AND_FAIL_RETEST,3,0,7764,0.0003863987635239567,0.0
attempt,ordinal x resolution,ordinal,42,resolution,ACCEPT_AND_HOLD_RETEST,6,0,7764,0.0007727975270479134,0.0
attempt,ordinal x resolution,ordinal,42,resolution,ACCEPT_THROUGH_NODE,5,0,7764,0.0006439979392065945,0.0
attempt,ordinal x resolution,ordinal,42,resolution,RECLAIM_AFTER_BREAK,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,42,resolution,REJECT_TO_ORIGIN,11,0,7764,0.001416795466254508,0.0
attempt,ordinal x resolution,ordinal,42,resolution,TIMEOUT,3,0,7764,0.0003863987635239567,0.0
attempt,ordinal x resolution,ordinal,43,resolution,ACCEPT_AND_FAIL_RETEST,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,43,resolution,ACCEPT_AND_HOLD_RETEST,8,0,7764,0.0010303967027305513,0.0
attempt,ordinal x resolution,ordinal,43,resolution,ACCEPT_THROUGH_NODE,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,43,resolution,RECLAIM_AFTER_BREAK,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,43,resolution,REJECT_TO_ORIGIN,10,0,7764,0.001287995878413189,0.0
attempt,ordinal x resolution,ordinal,43,resolution,TIMEOUT,4,0,7764,0.0005151983513652757,0.0
attempt,ordinal x resolution,ordinal,44,resolution,ACCEPT_AND_FAIL_RETEST,3,0,7764,0.0003863987635239567,0.0
attempt,ordinal x resolution,ordinal,44,resolution,ACCEPT_AND_HOLD_RETEST,5,0,7764,0.0006439979392065945,0.0
attempt,ordinal x resolution,ordinal,44,resolution,ACCEPT_THROUGH_NODE,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,44,resolution,RECLAIM_AFTER_BREAK,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,44,resolution,REJECT_TO_ORIGIN,11,0,7764,0.001416795466254508,0.0
attempt,ordinal x resolution,ordinal,44,resolution,TIMEOUT,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,45,resolution,ACCEPT_AND_FAIL_RETEST,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,45,resolution,ACCEPT_AND_HOLD_RETEST,5,0,7764,0.0006439979392065945,0.0
attempt,ordinal x resolution,ordinal,45,resolution,ACCEPT_THROUGH_NODE,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,45,resolution,NODE_RETIRED,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,45,resolution,RECLAIM_AFTER_BREAK,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,45,resolution,REJECT_TO_ORIGIN,10,0,7764,0.001287995878413189,0.0
attempt,ordinal x resolution,ordinal,45,resolution,TIMEOUT,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,46,resolution,ACCEPT_AND_FAIL_RETEST,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,46,resolution,ACCEPT_AND_HOLD_RETEST,4,0,7764,0.0005151983513652757,0.0
attempt,ordinal x resolution,ordinal,46,resolution,ACCEPT_THROUGH_NODE,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,46,resolution,RECLAIM_AFTER_BREAK,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,46,resolution,REJECT_TO_ORIGIN,11,0,7764,0.001416795466254508,0.0
attempt,ordinal x resolution,ordinal,46,resolution,TIMEOUT,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,47,resolution,ACCEPT_AND_FAIL_RETEST,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,47,resolution,ACCEPT_AND_HOLD_RETEST,3,0,7764,0.0003863987635239567,0.0
attempt,ordinal x resolution,ordinal,47,resolution,NODE_RETIRED,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,47,resolution,RECLAIM_AFTER_BREAK,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,47,resolution,REJECT_TO_ORIGIN,12,0,7764,0.0015455950540958269,0.0
attempt,ordinal x resolution,ordinal,47,resolution,TIMEOUT,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,48,resolution,ACCEPT_AND_FAIL_RETEST,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,48,resolution,ACCEPT_AND_HOLD_RETEST,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,48,resolution,ACCEPT_THROUGH_NODE,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,48,resolution,NONE,1,1,7764,0.00012879958784131891,1.0
attempt,ordinal x resolution,ordinal,48,resolution,RECLAIM_AFTER_BREAK,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,48,resolution,REJECT_TO_ORIGIN,12,0,7764,0.0015455950540958269,0.0
attempt,ordinal x resolution,ordinal,48,resolution,TIMEOUT,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,49,resolution,ACCEPT_AND_FAIL_RETEST,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,49,resolution,ACCEPT_AND_HOLD_RETEST,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,49,resolution,ACCEPT_THROUGH_NODE,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,49,resolution,RECLAIM_AFTER_BREAK,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,49,resolution,REJECT_TO_ORIGIN,11,0,7764,0.001416795466254508,0.0
attempt,ordinal x resolution,ordinal,49,resolution,TIMEOUT,3,0,7764,0.0003863987635239567,0.0
attempt,ordinal x resolution,ordinal,5,resolution,ACCEPT_AND_FAIL_RETEST,30,0,7764,0.0038639876352395673,0.0
attempt,ordinal x resolution,ordinal,5,resolution,ACCEPT_AND_HOLD_RETEST,35,0,7764,0.004507985574446162,0.0
attempt,ordinal x resolution,ordinal,5,resolution,ACCEPT_THROUGH_NODE,43,0,7764,0.005538382277176713,0.0
attempt,ordinal x resolution,ordinal,5,resolution,NODE_RETIRED,41,0,7764,0.005280783101494075,0.0
attempt,ordinal x resolution,ordinal,5,resolution,RECLAIM_AFTER_BREAK,47,0,7764,0.006053580628541989,0.0
attempt,ordinal x resolution,ordinal,5,resolution,REJECT_TO_ORIGIN,166,0,7764,0.02138073158165894,0.0
attempt,ordinal x resolution,ordinal,5,resolution,TIMEOUT,23,0,7764,0.002962390520350335,0.0
attempt,ordinal x resolution,ordinal,50,resolution,ACCEPT_AND_HOLD_RETEST,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,50,resolution,ACCEPT_THROUGH_NODE,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,50,resolution,RECLAIM_AFTER_BREAK,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,50,resolution,REJECT_TO_ORIGIN,11,0,7764,0.001416795466254508,0.0
attempt,ordinal x resolution,ordinal,50,resolution,TIMEOUT,3,0,7764,0.0003863987635239567,0.0
attempt,ordinal x resolution,ordinal,51,resolution,ACCEPT_AND_FAIL_RETEST,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,51,resolution,ACCEPT_AND_HOLD_RETEST,3,0,7764,0.0003863987635239567,0.0
attempt,ordinal x resolution,ordinal,51,resolution,ACCEPT_THROUGH_NODE,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,51,resolution,RECLAIM_AFTER_BREAK,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,51,resolution,REJECT_TO_ORIGIN,9,0,7764,0.00115919629057187,0.0
attempt,ordinal x resolution,ordinal,52,resolution,ACCEPT_AND_FAIL_RETEST,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,52,resolution,ACCEPT_AND_HOLD_RETEST,3,0,7764,0.0003863987635239567,0.0
attempt,ordinal x resolution,ordinal,52,resolution,RECLAIM_AFTER_BREAK,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,52,resolution,REJECT_TO_ORIGIN,10,0,7764,0.001287995878413189,0.0
attempt,ordinal x resolution,ordinal,52,resolution,TIMEOUT,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,53,resolution,ACCEPT_AND_FAIL_RETEST,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,53,resolution,ACCEPT_AND_HOLD_RETEST,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,53,resolution,ACCEPT_THROUGH_NODE,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,53,resolution,RECLAIM_AFTER_BREAK,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,53,resolution,REJECT_TO_ORIGIN,9,0,7764,0.00115919629057187,0.0
attempt,ordinal x resolution,ordinal,54,resolution,ACCEPT_AND_FAIL_RETEST,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,54,resolution,ACCEPT_AND_HOLD_RETEST,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,54,resolution,ACCEPT_THROUGH_NODE,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,54,resolution,RECLAIM_AFTER_BREAK,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,54,resolution,REJECT_TO_ORIGIN,8,0,7764,0.0010303967027305513,0.0
attempt,ordinal x resolution,ordinal,54,resolution,TIMEOUT,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,55,resolution,ACCEPT_AND_FAIL_RETEST,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,55,resolution,ACCEPT_AND_HOLD_RETEST,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,55,resolution,RECLAIM_AFTER_BREAK,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,55,resolution,REJECT_TO_ORIGIN,6,0,7764,0.0007727975270479134,0.0
attempt,ordinal x resolution,ordinal,55,resolution,TIMEOUT,4,0,7764,0.0005151983513652757,0.0
attempt,ordinal x resolution,ordinal,56,resolution,ACCEPT_AND_HOLD_RETEST,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,56,resolution,RECLAIM_AFTER_BREAK,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,56,resolution,REJECT_TO_ORIGIN,9,0,7764,0.00115919629057187,0.0
attempt,ordinal x resolution,ordinal,56,resolution,TIMEOUT,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,57,resolution,ACCEPT_AND_FAIL_RETEST,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,57,resolution,ACCEPT_AND_HOLD_RETEST,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,57,resolution,ACCEPT_THROUGH_NODE,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,57,resolution,NODE_RETIRED,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,57,resolution,RECLAIM_AFTER_BREAK,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,57,resolution,REJECT_TO_ORIGIN,7,0,7764,0.0009015971148892323,0.0
attempt,ordinal x resolution,ordinal,57,resolution,TIMEOUT,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,58,resolution,ACCEPT_AND_HOLD_RETEST,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,58,resolution,REJECT_TO_ORIGIN,10,0,7764,0.001287995878413189,0.0
attempt,ordinal x resolution,ordinal,58,resolution,TIMEOUT,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,59,resolution,ACCEPT_AND_FAIL_RETEST,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,59,resolution,ACCEPT_AND_HOLD_RETEST,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,59,resolution,REJECT_TO_ORIGIN,10,0,7764,0.001287995878413189,0.0
attempt,ordinal x resolution,ordinal,6,resolution,ACCEPT_AND_FAIL_RETEST,32,0,7764,0.004121586810922205,0.0
attempt,ordinal x resolution,ordinal,6,resolution,ACCEPT_AND_HOLD_RETEST,35,0,7764,0.004507985574446162,0.0
attempt,ordinal x resolution,ordinal,6,resolution,ACCEPT_THROUGH_NODE,31,0,7764,0.0039927872230808865,0.0
attempt,ordinal x resolution,ordinal,6,resolution,NODE_RETIRED,23,0,7764,0.002962390520350335,0.0
attempt,ordinal x resolution,ordinal,6,resolution,NONE,2,2,7764,0.00025759917568263783,1.0
attempt,ordinal x resolution,ordinal,6,resolution,RECLAIM_AFTER_BREAK,43,0,7764,0.005538382277176713,0.0
attempt,ordinal x resolution,ordinal,6,resolution,REJECT_TO_ORIGIN,155,0,7764,0.01996393611540443,0.0
attempt,ordinal x resolution,ordinal,6,resolution,TIMEOUT,17,0,7764,0.0021895929933024214,0.0
attempt,ordinal x resolution,ordinal,60,resolution,ACCEPT_AND_HOLD_RETEST,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,60,resolution,ACCEPT_THROUGH_NODE,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,60,resolution,REJECT_TO_ORIGIN,9,0,7764,0.00115919629057187,0.0
attempt,ordinal x resolution,ordinal,60,resolution,TIMEOUT,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,61,resolution,ACCEPT_AND_FAIL_RETEST,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,61,resolution,ACCEPT_THROUGH_NODE,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,61,resolution,REJECT_TO_ORIGIN,8,0,7764,0.0010303967027305513,0.0
attempt,ordinal x resolution,ordinal,62,resolution,RECLAIM_AFTER_BREAK,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,62,resolution,REJECT_TO_ORIGIN,5,0,7764,0.0006439979392065945,0.0
attempt,ordinal x resolution,ordinal,62,resolution,TIMEOUT,5,0,7764,0.0006439979392065945,0.0
attempt,ordinal x resolution,ordinal,63,resolution,ACCEPT_AND_HOLD_RETEST,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,63,resolution,ACCEPT_THROUGH_NODE,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,63,resolution,REJECT_TO_ORIGIN,7,0,7764,0.0009015971148892323,0.0
attempt,ordinal x resolution,ordinal,63,resolution,TIMEOUT,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,64,resolution,ACCEPT_AND_FAIL_RETEST,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,64,resolution,ACCEPT_AND_HOLD_RETEST,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,64,resolution,ACCEPT_THROUGH_NODE,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,64,resolution,REJECT_TO_ORIGIN,7,0,7764,0.0009015971148892323,0.0
attempt,ordinal x resolution,ordinal,65,resolution,ACCEPT_AND_HOLD_RETEST,3,0,7764,0.0003863987635239567,0.0
attempt,ordinal x resolution,ordinal,65,resolution,RECLAIM_AFTER_BREAK,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,65,resolution,REJECT_TO_ORIGIN,7,0,7764,0.0009015971148892323,0.0
attempt,ordinal x resolution,ordinal,66,resolution,ACCEPT_AND_FAIL_RETEST,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,66,resolution,ACCEPT_AND_HOLD_RETEST,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,66,resolution,NODE_RETIRED,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,66,resolution,REJECT_TO_ORIGIN,6,0,7764,0.0007727975270479134,0.0
attempt,ordinal x resolution,ordinal,66,resolution,TIMEOUT,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,67,resolution,ACCEPT_AND_HOLD_RETEST,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,67,resolution,RECLAIM_AFTER_BREAK,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,67,resolution,REJECT_TO_ORIGIN,5,0,7764,0.0006439979392065945,0.0
attempt,ordinal x resolution,ordinal,67,resolution,TIMEOUT,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,68,resolution,ACCEPT_AND_HOLD_RETEST,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,68,resolution,ACCEPT_THROUGH_NODE,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,68,resolution,RECLAIM_AFTER_BREAK,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,68,resolution,REJECT_TO_ORIGIN,3,0,7764,0.0003863987635239567,0.0
attempt,ordinal x resolution,ordinal,68,resolution,TIMEOUT,3,0,7764,0.0003863987635239567,0.0
attempt,ordinal x resolution,ordinal,69,resolution,ACCEPT_AND_FAIL_RETEST,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,69,resolution,ACCEPT_AND_HOLD_RETEST,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,69,resolution,RECLAIM_AFTER_BREAK,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,69,resolution,REJECT_TO_ORIGIN,5,0,7764,0.0006439979392065945,0.0
attempt,ordinal x resolution,ordinal,7,resolution,ACCEPT_AND_FAIL_RETEST,22,0,7764,0.002833590932509016,0.0
attempt,ordinal x resolution,ordinal,7,resolution,ACCEPT_AND_HOLD_RETEST,35,0,7764,0.004507985574446162,0.0
attempt,ordinal x resolution,ordinal,7,resolution,ACCEPT_THROUGH_NODE,19,0,7764,0.0024471921689850594,0.0
attempt,ordinal x resolution,ordinal,7,resolution,NODE_RETIRED,21,0,7764,0.002704791344667697,0.0
attempt,ordinal x resolution,ordinal,7,resolution,NONE,1,1,7764,0.00012879958784131891,1.0
attempt,ordinal x resolution,ordinal,7,resolution,RECLAIM_AFTER_BREAK,39,0,7764,0.005023183925811438,0.0
attempt,ordinal x resolution,ordinal,7,resolution,REJECT_TO_ORIGIN,150,0,7764,0.019319938176197836,0.0
attempt,ordinal x resolution,ordinal,7,resolution,TIMEOUT,16,0,7764,0.0020607934054611026,0.0
attempt,ordinal x resolution,ordinal,70,resolution,ACCEPT_AND_HOLD_RETEST,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,70,resolution,RECLAIM_AFTER_BREAK,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,70,resolution,REJECT_TO_ORIGIN,5,0,7764,0.0006439979392065945,0.0
attempt,ordinal x resolution,ordinal,71,resolution,ACCEPT_AND_HOLD_RETEST,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,71,resolution,ACCEPT_THROUGH_NODE,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,71,resolution,REJECT_TO_ORIGIN,4,0,7764,0.0005151983513652757,0.0
attempt,ordinal x resolution,ordinal,71,resolution,TIMEOUT,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,72,resolution,ACCEPT_AND_HOLD_RETEST,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,72,resolution,RECLAIM_AFTER_BREAK,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,72,resolution,REJECT_TO_ORIGIN,3,0,7764,0.0003863987635239567,0.0
attempt,ordinal x resolution,ordinal,72,resolution,TIMEOUT,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,73,resolution,ACCEPT_AND_HOLD_RETEST,2,0,7764,0.00025759917568263783,0.0
attempt,ordinal x resolution,ordinal,73,resolution,ACCEPT_THROUGH_NODE,1,0,7764,0.00012879958784131891,0.0
attempt,ordinal x resolution,ordinal,73,resolution,REJECT_TO_ORIGIN,4,0,7764,0.0005151983513652757,0.0
