outcome	representation	k	horizon_minutes	index	outcome_state	censor_reason	anchor_rows	sessions
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	23	15	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	2	2
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	23	30	0	OBSERVED_COMPLETE	NONE	151	151
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	23	30	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	3	3
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	23	60	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	23	60	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	23	120	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	23	120	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	23	240	0	OBSERVED_COMPLETE	NONE	146	146
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	23	240	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	8	8
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	24	1	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	24	2	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	24	5	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	24	10	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	24	15	0	OBSERVED_COMPLETE	NONE	152	152
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	24	15	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	2	2
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	24	30	0	OBSERVED_COMPLETE	NONE	151	151
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	24	30	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	3	3
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	24	60	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	24	60	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	24	120	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	24	120	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	24	240	0	OBSERVED_COMPLETE	NONE	146	146
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	24	240	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	8	8
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	25	1	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	25	2	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	25	5	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	25	10	0	OBSERVED_COMPLETE	NONE	153	153
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	25	10	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	1	1
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	25	15	0	OBSERVED_COMPLETE	NONE	152	152
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	25	15	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	2	2
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	25	30	0	OBSERVED_COMPLETE	NONE	151	151
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	25	30	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	3	3
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	25	60	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	25	60	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	25	120	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	25	120	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	25	240	0	OBSERVED_COMPLETE	NONE	146	146
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	25	240	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	8	8
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	26	1	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	26	2	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	26	5	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	26	10	0	OBSERVED_COMPLETE	NONE	153	153
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	26	10	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	1	1
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	26	15	0	OBSERVED_COMPLETE	NONE	152	152
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	26	15	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	2	2
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	26	30	0	OBSERVED_COMPLETE	NONE	151	151
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	26	30	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	3	3
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	26	60	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	26	60	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	26	120	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	26	120	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	26	240	0	OBSERVED_COMPLETE	NONE	146	146
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	26	240	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	8	8
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	27	1	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	27	2	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	27	5	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	27	10	0	OBSERVED_COMPLETE	NONE	152	152
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	27	10	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	2	2
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	27	15	0	OBSERVED_COMPLETE	NONE	152	152
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	27	15	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	2	2
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	27	30	0	OBSERVED_COMPLETE	NONE	151	151
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	27	30	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	3	3
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	27	60	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	27	60	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	27	120	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	27	120	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	27	240	0	OBSERVED_COMPLETE	NONE	146	146
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	27	240	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	8	8
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	28	1	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	28	2	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	28	5	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	28	10	0	OBSERVED_COMPLETE	NONE	152	152
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	28	10	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	2	2
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	28	15	0	OBSERVED_COMPLETE	NONE	152	152
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	28	15	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	2	2
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	28	30	0	OBSERVED_COMPLETE	NONE	151	151
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	28	30	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	3	3
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	28	60	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	28	60	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	28	120	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	28	120	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	28	240	0	OBSERVED_COMPLETE	NONE	146	146
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	28	240	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	8	8
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	29	1	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	29	2	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	29	5	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	29	10	0	OBSERVED_COMPLETE	NONE	152	152
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	29	10	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	2	2
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	29	15	0	OBSERVED_COMPLETE	NONE	152	152
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	29	15	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	2	2
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	29	30	0	OBSERVED_COMPLETE	NONE	151	151
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	29	30	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	3	3
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	29	60	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	29	60	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	29	120	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	29	120	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	29	240	0	OBSERVED_COMPLETE	NONE	146	146
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	29	240	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	8	8
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	30	1	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	30	2	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	30	5	0	OBSERVED_COMPLETE	NONE	153	153
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	30	5	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	1	1
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	30	10	0	OBSERVED_COMPLETE	NONE	152	152
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	30	10	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	2	2
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	30	15	0	OBSERVED_COMPLETE	NONE	152	152
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	30	15	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	2	2
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	30	30	0	OBSERVED_COMPLETE	NONE	151	151
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	30	30	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	3	3
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	30	60	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	30	60	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	30	120	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	30	120	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	30	240	0	OBSERVED_COMPLETE	NONE	146	146
RANGE_REALIZED_CLOSE_VARIATION	RAW_PRICE	30	240	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	8	8
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	1	1	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	1	2	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	1	5	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	1	10	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	1	15	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	1	30	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	1	60	0	OBSERVED_COMPLETE	NONE	151	151
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	1	60	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	3	3
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	1	120	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	1	120	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	1	240	0	OBSERVED_COMPLETE	NONE	146	146
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	1	240	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	8	8
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	2	1	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	2	2	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	2	5	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	2	10	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	2	15	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	2	30	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	2	60	0	OBSERVED_COMPLETE	NONE	151	151
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	2	60	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	3	3
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	2	120	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	2	120	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	2	240	0	OBSERVED_COMPLETE	NONE	146	146
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	2	240	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	8	8
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	3	1	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	3	2	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	3	5	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	3	10	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	3	15	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	3	30	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	3	60	0	OBSERVED_COMPLETE	NONE	151	151
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	3	60	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	3	3
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	3	120	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	3	120	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	3	240	0	OBSERVED_COMPLETE	NONE	146	146
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	3	240	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	8	8
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	4	1	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	4	2	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	4	5	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	4	10	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	4	15	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	4	30	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	4	60	0	OBSERVED_COMPLETE	NONE	151	151
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	4	60	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	3	3
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	4	120	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	4	120	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	4	240	0	OBSERVED_COMPLETE	NONE	146	146
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	4	240	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	8	8
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	5	1	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	5	2	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	5	5	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	5	10	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	5	15	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	5	30	0	OBSERVED_COMPLETE	NONE	153	153
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	5	30	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	1	1
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	5	60	0	OBSERVED_COMPLETE	NONE	151	151
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	5	60	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	3	3
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	5	120	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	5	120	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	5	240	0	OBSERVED_COMPLETE	NONE	146	146
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	5	240	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	8	8
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	6	1	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	6	2	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	6	5	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	6	10	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	6	15	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	6	30	0	OBSERVED_COMPLETE	NONE	153	153
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	6	30	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	1	1
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	6	60	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	6	60	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	6	120	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	6	120	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	6	240	0	OBSERVED_COMPLETE	NONE	146	146
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	6	240	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	8	8
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	7	1	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	7	2	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	7	5	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	7	10	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	7	15	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	7	30	0	OBSERVED_COMPLETE	NONE	152	152
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	7	30	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	2	2
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	7	60	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	7	60	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	7	120	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	7	120	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	7	240	0	OBSERVED_COMPLETE	NONE	146	146
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	7	240	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	8	8
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	8	1	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	8	2	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	8	5	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	8	10	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	8	15	0	OBSERVED_COMPLETE	NONE	154	154
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	8	30	0	OBSERVED_COMPLETE	NONE	152	152
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	8	30	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	2	2
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	8	60	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	8	60	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	8	120	0	OBSERVED_COMPLETE	NONE	150	150
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	8	120	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	4	4
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	8	240	0	OBSERVED_COMPLETE	NONE	146	146
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	8	240	0	SOURCE_PATH_INCOMPLETE	SOURCE_PATH_GAP	8	8
RANGE_REALIZED_CLOSE_VARIATION	RANGE_Z	9	1	0	OBSERVED_COMPLETE	NONE	154	154
