run_key,instrument,episode_id,attempt_id,node_id,ordinal,start,contact,break,accepted,end,start_bar,end_bar,bar_span,duration_seconds,terminal_phase,threshold_exact,event_sequence,node_width_atr,initial_distance_atr,approach_efficiency,penetration_atr,inside_updates,inside_seconds,far_closes,max_above_atr,max_below_atr,episode_attempts,episode_duration_bars,episode_duration_seconds,episode_completion,episode_resolution,is_episode_terminal_attempt
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,17401257987683025921,1670284767515030372,12304204731793099644,71,1770264725,\N,\N,\N,1770272100,830,855,25,7375,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,2.61088796,0.24314161,0.0,0.0,0,0,0,0.0,5.12698337,4,78,30380,RESOLVED,TIMEOUT,True
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,4776928221850306525,3956964065455385163,12304204731793099644,72,1770283923,\N,\N,\N,1770291300,894,919,25,7377,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,3.46057997,0.47122791,0.0,0.0,0,0,0,0.0,10.28893587,1,25,7377,RESOLVED,TIMEOUT,True
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,14227792146004461364,12814425108871289103,7345748542908265246,3,1770293260,\N,\N,\N,1770300600,925,950,25,7340,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,6.40911342,0.22359018,0.0,0.0,0,0,0,5.73549258,0.0,5,36,10744,RESOLVED,NODE_RETIRED,False
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,16337717147038695297,38209991373698238,5740269325247150250,1,1770308197,\N,\N,\N,1770315600,974,999,25,7403,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,12.36153412,0.4998308,0.0,0.0,0,0,0,6.47069843,0.0,1,25,7403,RESOLVED,TIMEOUT,True
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,3763877722893399445,9288547809073535663,13284028326770884420,3,1770308740,1770308772.0,1770310229.0,\N,1770316200,976,1001,25,7460,BROKEN_NO_ACCEPTANCE,True,APPROACH>CONTACT>PENETRATION>BREAK>EXPIRE,4.98898436,0.21932144,0.63534884,5.18384381,40928,7278,0,0.47040703,0.24344569,5,36,10761,RESOLVED,NODE_RETIRED,False
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,17239202200581998936,10023528258752435235,4945723246557658114,2,1770332197,1770332335.0,1770344160.0,\N,1770346800,1054,1079,25,14603,BROKEN_NO_ACCEPTANCE,True,APPROACH>CONTACT>PENETRATION>BREAK>PROVISIONAL_ACCEPTANCE>EXPIRE,4.45526536,0.24779893,0.2506643,8.22037791,11326,14030,1,0.4298854,3.38278805,16,167,57300,RESOLVED,TIMEOUT,False
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,16987660109037665450,11429655610470872585,5663188225991896495,2,1770344380,\N,\N,\N,1770351600,1070,1095,25,7220,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,8.76352528,0.24513731,0.0,0.0,0,0,0,8.76051146,0.0,2,25,7279,RESOLVED,TIMEOUT,True
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,8365876481098816622,9132415072904934802,6547820622482443101,2,1770351301,\N,\N,\N,1770358800,1094,1119,25,7499,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,0.01151941,0.17816688,0.0,0.0,0,0,0,0.0,2.55524862,2,28,8125,RESOLVED,TIMEOUT,True
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,1775984430747920390,17313340501048409429,16775272046527082297,1,1770365039,\N,\N,\N,1770372300,1139,1164,25,7261,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,0.08293053,0.21324993,0.0,0.0,0,0,0,0.0,4.81614519,2,40,11820,RESOLVED,NODE_RETIRED,False
RG2_DE40_PERIOD_M5_1769990400_1770414900_2017222542755637715,DE40,17239202200581998936,17116085717031029184,4945723246557658114,16,1770375026,\N,\N,\N,1770382500,1173,1198,25,7474,APPROACH_NO_CONTACT,True,APPROACH>EXPIRE,5.97948224,0.22152176,0.0,0.0,0,0,0,6.70134891,0.0,16,167,57300,RESOLVED,TIMEOUT,True
