object_kind	run_key	canonical_instrument	object_id	terminal_reason_code	censored	compression_summary_family_id	compression_shape_family_id	compression_hybrid_family_id	expansion_summary_family_id	expansion_shape_family_id	expansion_hybrid_family_id	structural_stratum	terminal_bridge_receipt_id
COMPRESSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917	US30	5	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::COMPRESSION::5::TERMINAL
COMPRESSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917	US30	6	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::COMPRESSION::6::TERMINAL
COMPRESSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917	US30	7	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::COMPRESSION::7::TERMINAL
COMPRESSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917	US30	8	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::COMPRESSION::8::TERMINAL
COMPRESSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917	US30	9	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::COMPRESSION::9::TERMINAL
COMPRESSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917	US30	10	1	0	C2	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::COMPRESSION::10::TERMINAL
COMPRESSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917	US30	11	2	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::COMPRESSION::11::TERMINAL
COMPRESSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917	US30	12	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|OPEN_CORRIDOR	bridge::RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::COMPRESSION::12::TERMINAL
COMPRESSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917	US30	13	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|OPEN_CORRIDOR	bridge::RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::COMPRESSION::13::TERMINAL
COMPRESSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917	US30	14	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_1|OPEN_CORRIDOR	bridge::RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::COMPRESSION::14::TERMINAL
EXPANSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917	US30	1	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C1	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::EXPANSION::1::TERMINAL
EXPANSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917	US30	2	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C1	C3	REGION_1|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::EXPANSION::2::TERMINAL
EXPANSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917	US30	3	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_1|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::EXPANSION::3::TERMINAL
EXPANSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917	US30	4	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_1|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::EXPANSION::4::TERMINAL
EXPANSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917	US30	5	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C1	C1	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::EXPANSION::5::TERMINAL
EXPANSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917	US30	6	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::EXPANSION::6::TERMINAL
EXPANSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917	US30	7	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::EXPANSION::7::TERMINAL
EXPANSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917	US30	8	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::EXPANSION::8::TERMINAL
EXPANSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917	US30	9	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::EXPANSION::9::TERMINAL
EXPANSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917	US30	10	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|OPEN_CORRIDOR	bridge::RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::EXPANSION::10::TERMINAL
EXPANSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917	US30	11	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C2	C3	REGION_1|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::EXPANSION::11::TERMINAL
EXPANSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917	US30	12	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_1|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::EXPANSION::12::TERMINAL
EXPANSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917	US30	13	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_1|OPEN_CORRIDOR	bridge::RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::EXPANSION::13::TERMINAL
EXPANSION	RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917	US30	14	6	1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NULL_STRUCTURAL_CONTEXT	bridge::RG3_US30_PERIOD_M5_1768176000_1768780800_14299449350608203917::EXPANSION::14::TERMINAL
COMPRESSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	US30	1	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::COMPRESSION::1::TERMINAL
COMPRESSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	US30	2	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::COMPRESSION::2::TERMINAL
COMPRESSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	US30	3	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::COMPRESSION::3::TERMINAL
COMPRESSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	US30	4	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::COMPRESSION::4::TERMINAL
COMPRESSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	US30	5	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::COMPRESSION::5::TERMINAL
COMPRESSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	US30	6	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::COMPRESSION::6::TERMINAL
COMPRESSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	US30	7	1	0	C2	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::COMPRESSION::7::TERMINAL
COMPRESSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	US30	8	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::COMPRESSION::8::TERMINAL
COMPRESSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	US30	9	1	0	C2	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::COMPRESSION::9::TERMINAL
COMPRESSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	US30	10	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::COMPRESSION::10::TERMINAL
COMPRESSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	US30	11	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::COMPRESSION::11::TERMINAL
COMPRESSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	US30	12	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::COMPRESSION::12::TERMINAL
EXPANSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	US30	1	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::EXPANSION::1::TERMINAL
EXPANSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	US30	2	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::EXPANSION::2::TERMINAL
EXPANSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	US30	3	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::EXPANSION::3::TERMINAL
EXPANSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	US30	4	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NULL_FAMILY	C2	C1	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::EXPANSION::4::TERMINAL
EXPANSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	US30	5	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C2	C2	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::EXPANSION::5::TERMINAL
EXPANSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	US30	6	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::EXPANSION::6::TERMINAL
EXPANSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	US30	7	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::EXPANSION::7::TERMINAL
EXPANSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	US30	8	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::EXPANSION::8::TERMINAL
EXPANSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	US30	9	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NULL_FAMILY	C2	C1	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::EXPANSION::9::TERMINAL
EXPANSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	US30	10	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C2	C1	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::EXPANSION::10::TERMINAL
EXPANSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	US30	11	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::EXPANSION::11::TERMINAL
EXPANSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	US30	12	6	1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NULL_STRUCTURAL_CONTEXT	bridge::RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637::EXPANSION::12::TERMINAL
COMPRESSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	US30	1	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_-1|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677::COMPRESSION::1::TERMINAL
COMPRESSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	US30	2	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_-1|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677::COMPRESSION::2::TERMINAL
COMPRESSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	US30	3	1	0	C2	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_-1|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677::COMPRESSION::3::TERMINAL
COMPRESSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	US30	4	2	0	C1	C2	C2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_-1|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677::COMPRESSION::4::TERMINAL
COMPRESSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	US30	5	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_-1|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677::COMPRESSION::5::TERMINAL
COMPRESSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	US30	6	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_-1|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677::COMPRESSION::6::TERMINAL
COMPRESSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	US30	7	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_-1|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677::COMPRESSION::7::TERMINAL
COMPRESSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	US30	8	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677::COMPRESSION::8::TERMINAL
COMPRESSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	US30	9	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_-1|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677::COMPRESSION::9::TERMINAL
COMPRESSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	US30	10	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_-1|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677::COMPRESSION::10::TERMINAL
COMPRESSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	US30	11	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_-1|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677::COMPRESSION::11::TERMINAL
COMPRESSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	US30	12	1	0	C2	C2	C2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_-1|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677::COMPRESSION::12::TERMINAL
COMPRESSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	US30	13	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677::COMPRESSION::13::TERMINAL
COMPRESSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	US30	14	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677::COMPRESSION::14::TERMINAL
EXPANSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	US30	1	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C2	C3	REGION_-1|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677::EXPANSION::1::TERMINAL
EXPANSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	US30	2	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C2	C1	REGION_-1|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677::EXPANSION::2::TERMINAL
EXPANSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	US30	3	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_-1|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677::EXPANSION::3::TERMINAL
EXPANSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	US30	4	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C2	C3	REGION_-1|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677::EXPANSION::4::TERMINAL
EXPANSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	US30	5	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NULL_FAMILY	C1	C2	REGION_-1|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677::EXPANSION::5::TERMINAL
EXPANSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	US30	6	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_-1|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677::EXPANSION::6::TERMINAL
EXPANSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	US30	7	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C2	C2	REGION_-1|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677::EXPANSION::7::TERMINAL
EXPANSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	US30	8	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C2	C2	REGION_-1|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677::EXPANSION::8::TERMINAL
EXPANSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	US30	9	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_-1|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677::EXPANSION::9::TERMINAL
EXPANSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	US30	10	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_-1|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677::EXPANSION::10::TERMINAL
EXPANSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	US30	11	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C3	C1	C2	REGION_-1|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677::EXPANSION::11::TERMINAL
EXPANSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	US30	12	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677::EXPANSION::12::TERMINAL
EXPANSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	US30	13	4	0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	C1	C1	C2	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677::EXPANSION::13::TERMINAL
EXPANSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	US30	14	6	1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NULL_STRUCTURAL_CONTEXT	bridge::RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677::EXPANSION::14::TERMINAL
COMPRESSION	RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	US30	1	2	0	C2	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840::COMPRESSION::1::TERMINAL
COMPRESSION	RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	US30	2	1	0	C2	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840::COMPRESSION::2::TERMINAL
COMPRESSION	RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	US30	3	1	0	C2	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840::COMPRESSION::3::TERMINAL
COMPRESSION	RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	US30	4	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|OPEN_CORRIDOR	bridge::RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840::COMPRESSION::4::TERMINAL
COMPRESSION	RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	US30	5	1	0	C1	C1	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840::COMPRESSION::5::TERMINAL
COMPRESSION	RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	US30	6	2	0	C1	C2	C1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	REGION_0|NODE_CONTACT	bridge::RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840::COMPRESSION::6::TERMINAL
