edge_key	edge_type	source_key	destination_key	event_time	weight	availability_code
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::10::CONFIRM	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::10	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785980100::8536841537613607727	1785980100	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::10::START	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::10	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785970800::1909509490511541795	1785970800	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::10::TERMINAL	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::10	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785996600::11396128437239729690	1785996600	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::11::CONFIRM	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::11	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1786002900::18015730346693475698	1786002900	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::11::START	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::11	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785997200::12517045953893504978	1785997200	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::11::TERMINAL	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::11	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1786018200::13995634811385066847	1786018200	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::12::CONFIRM	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::12	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1786025100::2692219093211760464	1786025100	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::12::START	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::12	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1786019400::17325076077840337210	1786019400	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::12::TERMINAL	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::12	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1786028700::4169548516595755515	1786028700	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::1::CONFIRM	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::1	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785724500::14524134971264126282	1785724500	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::1::START	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::1	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785718800::4305911699329374842	1785718800	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::1::TERMINAL	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::1	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785732900::2774960702988705789	1785732900	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::2::CONFIRM	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::2	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785749100::5363604156311305404	1785749100	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::2::START	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::2	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785743400::5257907111986514827	1785743400	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::2::TERMINAL	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::2	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785758700::8910627712554318343	1785758700	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::3::CONFIRM	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::3	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785785400::4740637322430733562	1785785400	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::3::START	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::3	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785779700::9339904521108281161	1785779700	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::3::TERMINAL	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::3	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785787800::13799995054870288891	1785787800	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::4::CONFIRM	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::4	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785807300::1588486277247654000	1785807300	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::4::START	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::4	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785798000::9955934353631757196	1785798000	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::4::TERMINAL	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::4	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785816000::9247057229579178438	1785816000	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::5::CONFIRM	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::5	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785822300::16301796154898134621	1785822300	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::5::START	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::5	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785816600::11332250650905518581	1785816600	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::5::TERMINAL	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::5	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785837600::4675454556316846100	1785837600	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::6::CONFIRM	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::6	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785895500::9558695866617189076	1785895500	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::6::START	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::6	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785886200::6714716529263087743	1785886200	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::6::TERMINAL	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::6	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785908100::18038414143908277629	1785908100	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::7::CONFIRM	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::7	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785914400::6785455660521409059	1785914400	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::7::START	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::7	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785908700::14126820503922330882	1785908700	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::7::TERMINAL	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::7	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785923400::9760188651498224079	1785923400	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::8::CONFIRM	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::8	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785929700::6670926082830824453	1785929700	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::8::START	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::8	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785924000::11048458955407855621	1785924000	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::8::TERMINAL	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::8	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785938100::5824040960527246768	1785938100	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::9::CONFIRM	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::9	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785960000::11510220379035274997	1785960000	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::9::START	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::9	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785954300::11353017460157231499	1785954300	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::9::TERMINAL	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::COMPRESSION::9	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785963600::918338876176988456	1785963600	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::10::ORIGIN	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::10	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785996600::11396128437239729690	1785996600	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::10::TERMINAL	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::10	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1786002900::18015730346693475698	1786002900	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::11::ORIGIN	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::11	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1786018200::13995634811385066847	1786018200	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::11::TERMINAL	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::11	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1786025100::2692219093211760464	1786025100	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::12::ORIGIN	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::12	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1786028700::4169548516595755515	1786028700	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::12::TERMINAL	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::12	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1786060500::14326769009218611646	1786060800	1	ASOF
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::1::ORIGIN	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::1	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785732900::2774960702988705789	1785732900	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::1::TERMINAL	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::1	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785749100::5363604156311305404	1785749100	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::2::ORIGIN	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::2	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785758700::8910627712554318343	1785758700	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::2::TERMINAL	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::2	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785785400::4740637322430733562	1785785400	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::3::ORIGIN	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::3	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785787800::13799995054870288891	1785787800	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::3::TERMINAL	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::3	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785807300::1588486277247654000	1785807300	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::4::ORIGIN	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::4	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785816000::9247057229579178438	1785816000	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::4::TERMINAL	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::4	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785822300::16301796154898134621	1785822300	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::5::ORIGIN	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::5	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785837600::4675454556316846100	1785837600	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::5::TERMINAL	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::5	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785895500::9558695866617189076	1785895500	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::6::ORIGIN	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::6	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785908100::18038414143908277629	1785908100	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::6::TERMINAL	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::6	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785914400::6785455660521409059	1785914400	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::7::ORIGIN	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::7	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785923400::9760188651498224079	1785923400	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::7::TERMINAL	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::7	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785929700::6670926082830824453	1785929700	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::8::ORIGIN	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::8	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785938100::5824040960527246768	1785938100	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::8::TERMINAL	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::8	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785960000::11510220379035274997	1785960000	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::9::ORIGIN	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::9	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785963600::918338876176988456	1785963600	1	EXACT
edge::bridge::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::9::TERMINAL	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::EXPANSION::9	master_snapshot::RG3_US30_PERIOD_M5_1785715200_1786060800_11126998680303349651::1785980100::8536841537613607727	1785980100	1	EXACT
edge::bridge::RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::10::CONFIRM	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::10	master_snapshot::RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::1768380900::15610955359662044941	1768380900	1	EXACT
edge::bridge::RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::10::START	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::10	master_snapshot::RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::1768375200::530014217387318968	1768375200	1	EXACT
edge::bridge::RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::10::TERMINAL	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::10	master_snapshot::RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::1768389900::8895937503483487589	1768389900	1	EXACT
edge::bridge::RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::11::CONFIRM	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::11	master_snapshot::RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::1768453800::6757176399998396428	1768453800	1	EXACT
edge::bridge::RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::11::START	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::11	master_snapshot::RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::1768448100::5726250787044702622	1768448100	1	EXACT
edge::bridge::RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::11::TERMINAL	OBJECT_EVENT_CAUSALLY_ATTACHED_TO_MASTER_SNAPSHOT	object::RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::COMPRESSION::11	master_snapshot::RG3_US500_PERIOD_M5_1768176000_1768780800_17180753283749702142::1768466400::14183864050540173996	1768466400	1	EXACT
