receipt_id	object_kind	run_key	canonical_instrument	object_id	object_event_type	object_event_time	master_snapshot_time	snapshot_age_seconds	join_mode	max_gap_seconds	availability_code	master_generation	master_snapshot_hash	regional_basis_hash	reference_price	reference_atr	median_price	mean_price	structural_sigma	cog_price	price_region_code	nearest_node_id	nearest_node_lower	nearest_node_price	nearest_node_upper	nearest_node_region_code	node_contact
bridge::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::12::CONFIRM	COMPRESSION	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	12	CONFIRM	1778271600	1778271600	0	EXACT	300	AVAILABLE	1259	10971394987091120152	17856649261904080770	24359.2	24.035000000000704	24730.754166666666	24663.09146327837	559.9582344540256	24307.001833411756	-1	12476359974051587099	23645.2	24025.35861876295	24364.299999999996	-1	1
bridge::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::COMPRESSION::12::TERMINAL	COMPRESSION	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	12	TERMINAL	1778457600	\N	\N	UNAVAILABLE	300	NULL_STRUCTURAL_CONTEXT	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
bridge::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::1::ORIGIN	EXPANSION	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	1	ORIGIN	1777874700	1777874700	0	EXACT	300	AVAILABLE	36	13610318285807710703	17066105012339038129	24359.5	16.691000000000702	24049.699999999997	24001.556206388286	617.6543601555796	24150.957289399685	1	113821651035925699	24358.5	24361.73888888888	24363.44999999999	1	1
bridge::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::1::TERMINAL	EXPANSION	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	1	TERMINAL	1777881000	1777881000	0	EXACT	300	AVAILABLE	57	2581326561759455235	8683035521731541431	24332.5	13.358000000000711	24049.699999999997	24001.897456015195	617.7685201704612	24150.586816466017	0	14620333672000071531	24082.949999999997	24218.9665367693	24343.533333333333	\N	1
bridge::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::2::ORIGIN	EXPANSION	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	2	ORIGIN	1777886700	1777886700	0	EXACT	300	AVAILABLE	76	7999001238639842911	605099218412766319	24360.6	14.042000000000728	24049.699999999997	24001.79639856144	617.6794425208637	24149.6876338498	1	12660400511467223456	24361.766666666663	24362.608333333326	24363.44999999999	1	1
bridge::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::2::TERMINAL	EXPANSION	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	2	TERMINAL	1777945200	1777945200	0	EXACT	300	AVAILABLE	246	12274401485536588508	12104266484236560198	23919.9	30.66000000000067	24058.066666666666	24013.70182747902	621.0072887725919	24132.78386499755	0	6608582456073397661	23645.2	23848.287911255404	24040.549999999996	\N	1
bridge::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::3::ORIGIN	EXPANSION	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	3	ORIGIN	1777972200	1777972200	0	EXACT	300	AVAILABLE	336	5888200464572115731	8400452853346199729	23953.7	11.624000000000752	24049.699999999997	23976.068552317294	641.8814755058565	24124.445416473995	0	6608582456073397661	23645.2	23848.659861111108	24040.549999999996	\N	1
bridge::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::3::TERMINAL	EXPANSION	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	3	TERMINAL	1777986300	1777986300	0	EXACT	300	AVAILABLE	383	6890337577340098759	17908873094559924125	24261.2	18.310000000000667	24049.699999999997	23947.151343546207	641.5460114672529	24123.777870757367	0	14620333672000071531	24081	24220.313264240158	24343.533333333333	\N	1
bridge::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::4::ORIGIN	EXPANSION	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	4	ORIGIN	1777990500	1777990500	0	EXACT	300	AVAILABLE	397	6872979532207509242	11919850958768742565	24279.2	20.67500000000067	24053.93333333333	23953.560983889052	622.9531808388982	24124.219905519487	0	14620333672000071531	24081	24222.495160281385	24343.533333333333	\N	1
bridge::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::4::TERMINAL	EXPANSION	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	4	TERMINAL	1778013000	1778013000	0	EXACT	300	AVAILABLE	472	300781416908076306	4467199501166623383	24411.5	23.610000000000674	24058.066666666666	23961.59111570673	606.2190859444743	24119.285576255024	1	18122346233907610684	24380.5	24495.352564102563	24628.433333333334	1	1
bridge::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::5::ORIGIN	EXPANSION	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	5	ORIGIN	1778030700	1778030700	0	EXACT	300	AVAILABLE	507	15543355089571088097	1943060500293980481	24467.9	18.86700000000076	24053.93333333333	23965.142502599916	612.4585129077484	24114.606422259858	1	18122346233907610684	24380.5	24501.306837606833	24628.433333333334	1	1
bridge::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::5::TERMINAL	EXPANSION	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	5	TERMINAL	1778039400	1778039400	0	EXACT	300	AVAILABLE	536	2306533505314962273	14414488760199184639	24551.4	14.824000000000739	24056.766666666663	23960.03923369463	631.2168414654459	24117.144203692835	1	18122346233907610684	24380.5	24506.251587301587	24628.433333333334	1	1
bridge::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::6::ORIGIN	EXPANSION	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	6	ORIGIN	1778047500	1778047500	0	EXACT	300	AVAILABLE	563	7319293537823432224	15459398093040984603	24504.9	13.304000000000741	24056.766666666663	23989.041370881572	629.3100869825323	24119.373290716292	1	18122346233907610684	24380.5	24506.43089430894	24628.433333333334	1	1
bridge::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::6::TERMINAL	EXPANSION	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	6	TERMINAL	1778097900	1778097900	0	EXACT	300	AVAILABLE	731	9487087232993323284	15700935938430974450	24916	34.70100000000068	24074.9	24075.042568076547	658.5773182251605	24190.479695170237	1	1423843302239589821	24920.2	24929.9	24946.9	1	1
bridge::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::7::ORIGIN	EXPANSION	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	7	ORIGIN	1778106600	1778106600	0	EXACT	300	AVAILABLE	760	4650738558643796478	5901778812360344774	24938.4	24.1700000000007	24062.2	24023.380025854305	618.7427975721632	24194.442128817824	1	10534121773886704171	24920.2	24929.9	24946.9	1	1
bridge::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::7::TERMINAL	EXPANSION	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	7	TERMINAL	1778121300	1778121300	0	EXACT	300	AVAILABLE	785	13649915536614553446	4251809546370431720	24927.4	16.259000000000718	24362.608333333326	24371.37795333233	646.472240471678	24197.040715753694	1	10534121773886704171	24920.2	24933.37857142857	24946.9	1	1
bridge::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::8::ORIGIN	EXPANSION	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	8	ORIGIN	1778128800	1778128800	0	EXACT	300	AVAILABLE	810	6229603202066288621	9791436995845339595	24985.1	12.617000000000745	24373.449999999997	24408.235098407105	660.3771384124848	24202.20529840258	1	10534121773886704171	24920.2	24932.391666666666	24946.9	1	0
bridge::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::8::TERMINAL	EXPANSION	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	8	TERMINAL	1778135100	1778135100	0	EXACT	300	AVAILABLE	831	1183247782921351851	5223029523972728077	24959.6	11.831000000000762	24437.748245614035	24444.859907603175	654.9493611712298	24205.91144095355	1	10534121773886704171	24920.2	24932.870000000003	24946.9	1	0
bridge::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::9::ORIGIN	EXPANSION	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	9	ORIGIN	1778143500	1778143500	0	EXACT	300	AVAILABLE	859	13669482552348953514	7762671083526264676	24933.1	12.442000000000743	24373.449999999997	24413.5320319596	664.714568105322	24209.66902522877	1	10534121773886704171	24920.2	24931.8375	24946.9	1	1
bridge::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::9::TERMINAL	EXPANSION	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	9	TERMINAL	1778207700	1778207700	0	EXACT	300	AVAILABLE	1049	7755645564058873675	9526258418551690513	24409.8	25.9210000000007	24614.13224206349	24637.889599245664	542.2315994754427	24278.784045597124	0	2873116824610762838	24380.5	24497.510317460314	24628.433333333334	\N	1
bridge::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::10::ORIGIN	EXPANSION	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	10	ORIGIN	1778210100	1778210100	0	EXACT	300	AVAILABLE	1057	14906177351066063955	16886048614558945548	24467.7	25.071000000000666	24616.498221544716	24638.280062224647	542.1354492229178	24281.7972087559	0	2873116824610762838	24380.5	24502.242276422763	24628.433333333334	\N	1
bridge::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::10::TERMINAL	EXPANSION	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	10	TERMINAL	1778216400	1778216400	0	EXACT	300	AVAILABLE	1078	2087028900561819685	5671348577035255604	24466.7	22.38600000000067	24617.278709349594	24638.368750905964	542.1161813981143	24285.04806595043	0	2873116824610762838	24380.5	24503.803252032518	24628.433333333334	\N	1
bridge::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::11::ORIGIN	EXPANSION	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	11	ORIGIN	1778240100	1778240100	0	EXACT	300	AVAILABLE	1157	17425096057717158041	8047421796879272286	24458.8	20.08800000000071	24505.17603174603	24622.86767303918	523.8400653265944	24291.90985952343	0	2873116824610762838	24380.5	24505.17603174603	24628.433333333334	\N	1
bridge::RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795::EXPANSION::11::TERMINAL	EXPANSION	RG3_DE40_PERIOD_M5_1777852800_1778457600_14397091333611658795	DE40	11	TERMINAL	1778271600	1778271600	0	EXACT	300	AVAILABLE	1259	10971394987091120152	17856649261904080770	24359.2	24.035000000000704	24730.754166666666	24663.09146327837	559.9582344540256	24307.001833411756	-1	12476359974051587099	23645.2	24025.35861876295	24364.299999999996	-1	1
bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::1::START	COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	1	START	1781485500	1781485500	0	EXACT	300	AVAILABLE	2	11769994033997553070	11752928939705792615	24942.8	29.7670000000007	24516.421721893028	24646.480665560503	745.3430313182153	24621.06253144507	1	5659045432564506037	24368.33333333333	24718.325110452726	25011.149999999994	\N	1
bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::1::CONFIRM	COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	1	CONFIRM	1781491200	1781491200	0	EXACT	300	AVAILABLE	21	412927203168250760	12587220628950744687	24940.9	28.482000000000735	24519.061163464405	24647.12415720335	745.3959280552242	24622.524372504482	1	5659045432564506037	24368.33333333333	24723.603993595476	25011.149999999994	\N	1
bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::1::TERMINAL	COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	1	TERMINAL	1781494800	1781494800	0	EXACT	300	AVAILABLE	33	11907049741709297731	16203657760058873241	25054.7	28.94100000000075	24518.046638236956	24646.528448670182	745.1041614051446	24623.61717295588	1	14351174075032609870	24974.09999999999	25224.927140522872	25538.933333333334	1	1
bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::2::START	COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	2	START	1781495400	1781495400	0	EXACT	300	AVAILABLE	35	4811570363505730503	18240570868720723764	25042.7	28.81600000000075	24518.047028672067	24646.528546278958	745.1041712362934	24623.71321999308	1	14351174075032609870	24974.09999999999	25224.927140522872	25538.933333333334	1	1
bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::2::CONFIRM	COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	2	CONFIRM	1781501100	1781501100	0	EXACT	300	AVAILABLE	54	16637980333535572909	5091676146011170389	25025.7	23.283000000000758	24719.848634553455	24693.171884741347	715.1310683635892	24623.43258218677	0	16043757833724063137	24974.09999999999	25235.188298611105	25538.933333333334	1	1
bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::2::TERMINAL	COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	2	TERMINAL	1781519400	1781519400	0	EXACT	300	AVAILABLE	115	17235233122963982043	13517398417317700508	25063.4	18.20600000000067	24842.18222449788	24720.13876400153	683.9487321656935	24624.660028186107	0	8773206624103651876	25032.700000000004	25057.784523809525	25084.050000000007	\N	1
bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::3::START	COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	3	START	1781528100	1781528100	0	EXACT	300	AVAILABLE	140	426625918869701172	15957157098510775226	24927.4	19.34000000000069	24839.94703364134	24719.705127892077	683.8737953306965	24626.429702325655	0	16021788016628454037	24368.33333333333	24697.72219228268	24966.566666666666	\N	1
bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::3::CONFIRM	COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	3	CONFIRM	1781533800	1781533800	0	EXACT	300	AVAILABLE	159	9821176605254613496	6611878785290894219	24964.4	20.335000000000683	24838.93957121663	24719.503635407138	683.797342991783	24624.75811919098	0	16021788016628454037	24368.33333333333	24697.707267433263	24966.566666666666	\N	1
bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::3::TERMINAL	COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	3	TERMINAL	1781540100	1781540100	0	EXACT	300	AVAILABLE	180	16365722297871859859	996124628607466751	24987	21.8210000000007	24839.901803808636	24719.694148935847	683.7797517735339	24620.05995241753	0	5818451974884530624	24946.33333333333	24979.921874999996	25011.149999999994	\N	1
bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::4::START	COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	4	START	1781549700	1781549700	0	EXACT	300	AVAILABLE	212	8813071936043219374	11535825259638878225	24924.1	22.659000000000724	24717.8843749319	24692.76299129128	714.9788293996702	24616.383533424945	0	7765602693841303058	24368.33333333333	24717.8843749319	25011.149999999994	\N	1
bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::4::CONFIRM	COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	4	CONFIRM	1781555400	1781555400	0	EXACT	300	AVAILABLE	231	8526264618380225877	10381205052057336488	24888.1	18.733000000000708	24842.016856567487	24719.985595054626	683.7742130701936	24614.203178338146	0	15616941507219488724	24368.33333333333	24701.551570277832	24966.566666666666	\N	1
bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::4::TERMINAL	COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	4	TERMINAL	1781558400	1781558400	0	EXACT	300	AVAILABLE	241	3323050324217113051	4218996536659449607	24858.1	17.66800000000071	24719.859775770055	24693.345515401208	715.2619294512145	24611.141586381636	0	1125538906439829181	24368.33333333333	24719.859775770055	25011.149999999994	\N	1
bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::5::START	COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	5	START	1781559000	1781559000	0	EXACT	300	AVAILABLE	243	7008976103174433843	4880024812397588085	24855.1	17.54300000000071	24719.762908356803	24693.33475235529	715.2615311203418	24611.22689455156	0	1125538906439829181	24368.33333333333	24719.762908356803	25011.149999999994	\N	1
bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::5::CONFIRM	COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	5	CONFIRM	1781571900	1781571900	0	EXACT	300	AVAILABLE	262	10273734582730489575	17604726273036892475	24845.2	16.112000000000723	24888.45528388899	24840.187100273546	615.9637555751037	24607.529461293805	0	1125538906439829181	24368.33333333333	24719.126043968456	25011.149999999994	\N	1
bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::5::TERMINAL	COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	5	TERMINAL	1781574300	1781574300	0	EXACT	300	AVAILABLE	270	5870991642292783049	17400924280081366931	24806.7	15.635000000000757	24889.215315633643	24840.377108209712	615.9266155804443	24607.73870634221	0	1125538906439829181	24370.26666666667	24720.646107457756	25011.149999999994	\N	1
bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::6::START	COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	6	START	1781579700	1781579700	0	EXACT	300	AVAILABLE	288	8339037977224152709	13788887308965475781	24854.2	13.988000000000893	24722.603868165614	24736.48447043603	588.8441838197481	24605.740660028638	0	1125538906439829181	24370.26666666667	24722.603868165614	25011.149999999994	\N	1
bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::6::CONFIRM	COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	6	CONFIRM	1781585400	1781585400	0	EXACT	300	AVAILABLE	307	4130864018306488602	197282324885580305	24852.7	11.622000000000867	24722.879241251158	24736.523809448252	588.8432643796887	24605.76378806412	0	1125538906439829181	24370.26666666667	24722.879241251158	25011.149999999994	\N	1
bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::6::TERMINAL	COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	6	TERMINAL	1781598600	1781598600	0	EXACT	300	AVAILABLE	346	7615099804197851905	15279579946510002258	24870.2	10.931000000000877	24725.04916110812	24736.833797999247	588.8365709115643	24602.225110721214	0	1125538906439829181	24370.26666666667	24725.04916110812	25011.149999999994	\N	1
bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::7::START	COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	7	START	1781611800	1781611800	0	EXACT	300	AVAILABLE	390	14997113139551613409	783309004016442377	25076.3	15.04800000000066	24891.12367746499	24840.871928259385	615.8463971908607	24606.309381204486	0	8773206624103651876	25032.700000000004	25057.784523809525	25084.050000000007	\N	1
bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::7::CONFIRM	COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	7	CONFIRM	1781617500	1781617500	0	EXACT	300	AVAILABLE	409	10909866705709569714	12041688739537265369	25050.3	15.951000000000693	24890.228109806732	24840.337093476508	615.6923083229863	24607.581229570056	0	8773206624103651876	25032.700000000004	25057.784523809525	25084.050000000007	\N	1
bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::7::TERMINAL	COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	7	TERMINAL	1781620200	1781620200	0	EXACT	300	AVAILABLE	418	14143417022382471806	6796411728521171986	24999.3	16.90600000000069	24888.85080173859	24840.025594742303	615.7795166559014	24606.57411045962	0	1125538906439829181	24368.33333333333	24719.91707966766	25011.149999999994	\N	1
bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::8::START	COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	8	START	1781639700	1781639700	0	EXACT	300	AVAILABLE	483	3393501239206677205	8832855353284939376	24832.7	20.723000000000702	24888.015460561124	24839.805395811574	615.8133151304223	24607.18968936094	0	1125538906439829181	24368.33333333333	24718.246397312727	25011.149999999994	\N	1
bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::8::CONFIRM	COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	8	CONFIRM	1781645400	1781645400	0	EXACT	300	AVAILABLE	502	9109980761958832417	1613876237780473704	24812.7	19.47700000000069	24888.105232674192	24839.820263082267	615.8041010833426	24607.111350304967	0	1125538906439829181	24368.33333333333	24718.425941538855	25011.149999999994	\N	1
bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::8::TERMINAL	COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	8	TERMINAL	1781649300	1781649300	0	EXACT	300	AVAILABLE	515	17425905989123654893	13872394567916174780	24774.7	19.180000000000685	24887.600497046005	24839.687766043902	615.8250762776104	24606.86755920783	0	1125538906439829181	24368.33333333333	24717.41647028249	25011.149999999994	\N	1
bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::9::START	COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	9	START	1781649900	1781649900	0	EXACT	300	AVAILABLE	517	5167510152246089087	13872394567916174780	24785.2	19.065000000000687	24887.601091724042	24839.687914713413	615.8250467595909	24607.018607429316	0	1125538906439829181	24368.33333333333	24717.417659638562	25011.149999999994	\N	1
bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::9::CONFIRM	COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	9	CONFIRM	1781662800	1781662800	0	EXACT	300	AVAILABLE	535	16056044404610540812	14737766248518391458	24789.5	17.075000000000614	24891.95218253968	24847.002068289326	554.3047225778612	24606.087229246197	0	4856107409527433824	24368.33333333333	24688.59496141375	24966.566666666666	\N	1
bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::9::TERMINAL	COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	9	TERMINAL	1781670900	1781670900	0	EXACT	300	AVAILABLE	562	8680543063019873906	10608127681261611360	24807.1	13.728000000000682	24838.025153378876	24762.99854122807	557.935083454891	24605.807012468893	0	4856107409527433824	24370.26666666667	24693.568163900607	24966.566666666666	\N	1
bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::10::START	COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	10	START	1781673300	1781673300	0	EXACT	300	AVAILABLE	569	9570080250241538304	2038201718822113862	24819.1	11.613000000000682	24825	24769.88458624521	526.3874405967779	24605.783792820614	0	4856107409527433824	24370.26666666667	24693.54111028295	24966.566666666666	\N	1
bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::10::CONFIRM	COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	10	CONFIRM	1781679000	1781679000	0	EXACT	300	AVAILABLE	584	11544477124058415887	15250800702563140170	24808.6	10.363000000000683	24825	24769.65762184199	526.4207482837962	24605.821094550167	0	4856107409527433824	24370.26666666667	24691.498430653966	24966.566666666666	\N	1
bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::10::TERMINAL	COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	10	TERMINAL	1781685900	1781685900	0	EXACT	300	AVAILABLE	607	9522925741134100722	5711692605844799261	24841.1	9.623000000000683	24811.75	24768.190832736596	526.2816338326481	24605.39547241984	0	4856107409527433824	24370.26666666667	24691.54732870545	24966.566666666666	\N	1
bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::11::START	COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	11	START	1781707500	1781707500	0	EXACT	300	AVAILABLE	678	4037833441768992123	13721946499176591334	24882.8	16.8420000000007	24982.48214285714	24852.9417724058	583.8291764378988	24610.19512072467	0	4856107409527433824	24368.33333333333	24696.472452394937	24966.566666666666	\N	1
bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::11::CONFIRM	COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	11	CONFIRM	1781713200	1781713200	0	EXACT	300	AVAILABLE	697	3642674487126788523	4494953101380381431	24857.8	18.4270000000007	24982.48214285714	24853.333839731742	583.7251442063147	24608.517449397867	0	4856107409527433824	24368.33333333333	24700.001058328406	24966.566666666666	\N	1
bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::11::TERMINAL	COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	11	TERMINAL	1781721600	1781721600	0	EXACT	300	AVAILABLE	725	6424807900111824433	5545828503501256904	24973.7	21.999000000000716	24886.05639647026	24838.68037201952	616.6656990937931	24609.993384564463	0	12387197236748310572	24368.33333333333	24714.328269130998	25011.149999999994	\N	1
bridge::RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598::COMPRESSION::12::START	COMPRESSION	RG3_DE40_PERIOD_M5_1781481600_1782086400_6195331328867226598	DE40	12	START	1781722200	1781722200	0	EXACT	300	AVAILABLE	727	5833855809202284139	12836517785404273377	24970.2	21.809000000000715	24982.48214285714	24852.94964541793	583.5833189061166	24610.324416907122	0	2114032084716942317	24946.33333333333	24982.48214285714	25011.149999999994	\N	1
