node_key	node_type	local_label	authority
family_system::COMPRESSION::hybrid_mirrored_v1::5eb5a2741a3c0de08701438efe24f1326da1bc298f2f1bdee875a56d69315599	TRAJECTORY_FAMILY_SYSTEM	hybrid_mirrored_v1	GATE15_EXPLORATORY
family_system::COMPRESSION::resampled_shape_v1::97373352c79af3746b7718cd3cc03c3880ee3f1f124aba1f415e4970f807f17b	TRAJECTORY_FAMILY_SYSTEM	resampled_shape_v1	GATE15_EXPLORATORY
family_system::COMPRESSION::summary_geometry_v1::297001a37593a9f07f114956e146320e18f378912d6e483f8c6ea92499bc2c5e	TRAJECTORY_FAMILY_SYSTEM	summary_geometry_v1	GATE15_EXPLORATORY
family_system::EXPANSION::hybrid_mirrored_v1::aec22711ee5d4716189e7ee5fdb6f66806372f7673db38195f12c52920b27f37	TRAJECTORY_FAMILY_SYSTEM	hybrid_mirrored_v1	GATE15_EXPLORATORY
family_system::EXPANSION::resampled_shape_v1::58b56f65841117821e44b18d673cfbb724cd5634db5b5747ed1942b1ec4531e1	TRAJECTORY_FAMILY_SYSTEM	resampled_shape_v1	GATE15_EXPLORATORY
family_system::EXPANSION::summary_geometry_v1::ab7a0b1ee23b4f15713a65550bc59230eb702d8e1e3842b025330ae51207cd92	TRAJECTORY_FAMILY_SYSTEM	summary_geometry_v1	GATE15_EXPLORATORY
master_snapshot::RG3_US500_PERIOD_M5_1774224000_1774828800_1890775757493427196::1774595700::16141933963734888209	MASTER_STRUCTURAL_SNAPSHOT	1774595700	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1774224000_1774828800_1890775757493427196::1774601400::5984900744952710243	MASTER_STRUCTURAL_SNAPSHOT	1774601400	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1774224000_1774828800_1890775757493427196::1774603800::12535130619990868718	MASTER_STRUCTURAL_SNAPSHOT	1774603800	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1777857600::3662023452215116359	MASTER_STRUCTURAL_SNAPSHOT	1777857600	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1777863300::14916535540550263753	MASTER_STRUCTURAL_SNAPSHOT	1777863300	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1777880700::12036265671780965403	MASTER_STRUCTURAL_SNAPSHOT	1777880700	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1777906800::6899725655866596091	MASTER_STRUCTURAL_SNAPSHOT	1777906800	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1777912500::9150002060824344887	MASTER_STRUCTURAL_SNAPSHOT	1777912500	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1777916400::10656053642437610039	MASTER_STRUCTURAL_SNAPSHOT	1777916400	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1777931700::17792846110032779370	MASTER_STRUCTURAL_SNAPSHOT	1777931700	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1777937400::5100785844151991109	MASTER_STRUCTURAL_SNAPSHOT	1777937400	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1777944900::14996891967596910043	MASTER_STRUCTURAL_SNAPSHOT	1777944900	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1777948500::2185727135926788774	MASTER_STRUCTURAL_SNAPSHOT	1777948500	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1777954200::11786651555713985541	MASTER_STRUCTURAL_SNAPSHOT	1777954200	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1777957500::18426797322499331120	MASTER_STRUCTURAL_SNAPSHOT	1777957500	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1777958100::15528001395558618266	MASTER_STRUCTURAL_SNAPSHOT	1777958100	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1777963800::6611360724010256090	MASTER_STRUCTURAL_SNAPSHOT	1777963800	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1777975500::7139323342345028463	MASTER_STRUCTURAL_SNAPSHOT	1777975500	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1777978800::3943815880391769717	MASTER_STRUCTURAL_SNAPSHOT	1777978800	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1777984500::10460918408189550774	MASTER_STRUCTURAL_SNAPSHOT	1777984500	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1777995300::2608930878011967584	MASTER_STRUCTURAL_SNAPSHOT	1777995300	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1778003400::4073019517243203574	MASTER_STRUCTURAL_SNAPSHOT	1778003400	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1778009100::609659369177667079	MASTER_STRUCTURAL_SNAPSHOT	1778009100	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1778014500::16077260759926301746	MASTER_STRUCTURAL_SNAPSHOT	1778014500	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1778039400::12758006181915718068	MASTER_STRUCTURAL_SNAPSHOT	1778039400	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1778045100::4539492328237116611	MASTER_STRUCTURAL_SNAPSHOT	1778045100	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1778069700::15762538335974221727	MASTER_STRUCTURAL_SNAPSHOT	1778069700	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1778111700::1383431109285551409	MASTER_STRUCTURAL_SNAPSHOT	1778111700	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1778121000::11654957646578267336	MASTER_STRUCTURAL_SNAPSHOT	1778121000	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1778128800::12090738664517153485	MASTER_STRUCTURAL_SNAPSHOT	1778128800	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1778130900::8480336665889384974	MASTER_STRUCTURAL_SNAPSHOT	1778130900	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1778136600::5989245072056465920	MASTER_STRUCTURAL_SNAPSHOT	1778136600	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1778143200::2047305732022141003	MASTER_STRUCTURAL_SNAPSHOT	1778143200	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1778154000::7174768807284824630	MASTER_STRUCTURAL_SNAPSHOT	1778154000	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1778159700::15093976137380467952	MASTER_STRUCTURAL_SNAPSHOT	1778159700	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1778169300::12679789185182945355	MASTER_STRUCTURAL_SNAPSHOT	1778169300	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1778212500::1215002449686909772	MASTER_STRUCTURAL_SNAPSHOT	1778212500	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1778218200::4161717704470784544	MASTER_STRUCTURAL_SNAPSHOT	1778218200	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1778229600::12253153412239744641	MASTER_STRUCTURAL_SNAPSHOT	1778229600	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1778230800::18393290492231246928	MASTER_STRUCTURAL_SNAPSHOT	1778230800	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1778236500::4497418925747193052	MASTER_STRUCTURAL_SNAPSHOT	1778236500	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1778240100::7926529361363073675	MASTER_STRUCTURAL_SNAPSHOT	1778240100	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1778244900::7771362243506280999	MASTER_STRUCTURAL_SNAPSHOT	1778244900	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1778250600::6976695611221955572	MASTER_STRUCTURAL_SNAPSHOT	1778250600	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1778260500::5783227513582320663	MASTER_STRUCTURAL_SNAPSHOT	1778260500	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1778270400::11935752897737843903	MASTER_STRUCTURAL_SNAPSHOT	1778270400	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1778276100::361113788364748736	MASTER_STRUCTURAL_SNAPSHOT	1778276100	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1777852800_1778457600_15690359251172544486::1778278500::17049440548966040875	MASTER_STRUCTURAL_SNAPSHOT	1778278500	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781485200::879200985160740250	MASTER_STRUCTURAL_SNAPSHOT	1781485200	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781490900::10825568042195254174	MASTER_STRUCTURAL_SNAPSHOT	1781490900	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781494800::14527416589462763145	MASTER_STRUCTURAL_SNAPSHOT	1781494800	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781495400::18020060581280771378	MASTER_STRUCTURAL_SNAPSHOT	1781495400	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781501100::7120634797233599235	MASTER_STRUCTURAL_SNAPSHOT	1781501100	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781509500::6955495850087961284	MASTER_STRUCTURAL_SNAPSHOT	1781509500	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781532900::15417009473952458324	MASTER_STRUCTURAL_SNAPSHOT	1781532900	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781538600::11543586267750275500	MASTER_STRUCTURAL_SNAPSHOT	1781538600	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781542800::4691248945069840239	MASTER_STRUCTURAL_SNAPSHOT	1781542800	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781548500::6844278997898725449	MASTER_STRUCTURAL_SNAPSHOT	1781548500	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781554200::13268272888203839829	MASTER_STRUCTURAL_SNAPSHOT	1781554200	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781558700::7807833597898440987	MASTER_STRUCTURAL_SNAPSHOT	1781558700	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781560500::9925634355829967944	MASTER_STRUCTURAL_SNAPSHOT	1781560500	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781566200::1753118217268065894	MASTER_STRUCTURAL_SNAPSHOT	1781566200	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781574300::14853992038531540862	MASTER_STRUCTURAL_SNAPSHOT	1781574300	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781575800::13131023803155038523	MASTER_STRUCTURAL_SNAPSHOT	1781575800	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781581500::12224661119525710946	MASTER_STRUCTURAL_SNAPSHOT	1781581500	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781618100::16940604143842448362	MASTER_STRUCTURAL_SNAPSHOT	1781618100	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781619900::12905712749912372515	MASTER_STRUCTURAL_SNAPSHOT	1781619900	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781625600::5692440627481869394	MASTER_STRUCTURAL_SNAPSHOT	1781625600	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781631900::649809941778851182	MASTER_STRUCTURAL_SNAPSHOT	1781631900	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781639400::10575209422667512833	MASTER_STRUCTURAL_SNAPSHOT	1781639400	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781645100::9331274363119094774	MASTER_STRUCTURAL_SNAPSHOT	1781645100	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781649300::11494636914914518589	MASTER_STRUCTURAL_SNAPSHOT	1781649300	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781658300::10757966254651483280	MASTER_STRUCTURAL_SNAPSHOT	1781658300	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781664000::12437255355359915162	MASTER_STRUCTURAL_SNAPSHOT	1781664000	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781670600::12183498300009202505	MASTER_STRUCTURAL_SNAPSHOT	1781670600	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781673600::8526978683073560642	MASTER_STRUCTURAL_SNAPSHOT	1781673600	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781679300::15104323793206956450	MASTER_STRUCTURAL_SNAPSHOT	1781679300	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781701500::15880822263392007589	MASTER_STRUCTURAL_SNAPSHOT	1781701500	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781751900::3419383231548533535	MASTER_STRUCTURAL_SNAPSHOT	1781751900	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781757600::1930589457457074345	MASTER_STRUCTURAL_SNAPSHOT	1781757600	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781768400::13824487649567636702	MASTER_STRUCTURAL_SNAPSHOT	1781768400	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781769000::15310225677370667334	MASTER_STRUCTURAL_SNAPSHOT	1781769000	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781774700::17701513318858383405	MASTER_STRUCTURAL_SNAPSHOT	1781774700	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781779500::17130574046621987537	MASTER_STRUCTURAL_SNAPSHOT	1781779500	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781831700::9310025867923786675	MASTER_STRUCTURAL_SNAPSHOT	1781831700	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781837400::7560366767500778405	MASTER_STRUCTURAL_SNAPSHOT	1781837400	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781843700::17921529164511595230	MASTER_STRUCTURAL_SNAPSHOT	1781843700	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781866200::16111160288569703255	MASTER_STRUCTURAL_SNAPSHOT	1781866200	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781871900::12222745983926369323	MASTER_STRUCTURAL_SNAPSHOT	1781871900	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781877000::18131943112249149464	MASTER_STRUCTURAL_SNAPSHOT	1781877000	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781877600::3057508717639826988	MASTER_STRUCTURAL_SNAPSHOT	1781877600	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781883300::3499844746081987315	MASTER_STRUCTURAL_SNAPSHOT	1781883300	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781886000::8787262223660379887	MASTER_STRUCTURAL_SNAPSHOT	1781886000	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781889600::4044324322398795837	MASTER_STRUCTURAL_SNAPSHOT	1781889600	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1781481600_1782086400_15824288097372850924::1781895300::10980234600411626567	MASTER_STRUCTURAL_SNAPSHOT	1781895300	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::1783905600::9027488398336216748	MASTER_STRUCTURAL_SNAPSHOT	1783905600	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::1783911300::18384120612488983899	MASTER_STRUCTURAL_SNAPSHOT	1783911300	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::1783913400::3254189895418415889	MASTER_STRUCTURAL_SNAPSHOT	1783913400	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::1783922100::14143277568357302912	MASTER_STRUCTURAL_SNAPSHOT	1783922100	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::1783927800::1574243314773815634	MASTER_STRUCTURAL_SNAPSHOT	1783927800	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::1783929900::15780395133438314703	MASTER_STRUCTURAL_SNAPSHOT	1783929900	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::1783942800::7181526366396896450	MASTER_STRUCTURAL_SNAPSHOT	1783942800	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::1783948500::5628055205274708233	MASTER_STRUCTURAL_SNAPSHOT	1783948500	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::1783956000::12915547859178175259	MASTER_STRUCTURAL_SNAPSHOT	1783956000	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::1783974000::1303958303860580757	MASTER_STRUCTURAL_SNAPSHOT	1783974000	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::1783979700::2590668083546257329	MASTER_STRUCTURAL_SNAPSHOT	1783979700	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::1783983000::17911929435815089210	MASTER_STRUCTURAL_SNAPSHOT	1783983000	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::1783984200::7571561785651277360	MASTER_STRUCTURAL_SNAPSHOT	1783984200	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::1783993500::8740820895219469631	MASTER_STRUCTURAL_SNAPSHOT	1783993500	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::1783996200::6835377123286165565	MASTER_STRUCTURAL_SNAPSHOT	1783996200	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::1784028600::11101850206622651958	MASTER_STRUCTURAL_SNAPSHOT	1784028600	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::1784034300::7369122426691929475	MASTER_STRUCTURAL_SNAPSHOT	1784034300	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::1784044800::5903865114045552351	MASTER_STRUCTURAL_SNAPSHOT	1784044800	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::1784059500::9676473436378141969	MASTER_STRUCTURAL_SNAPSHOT	1784059500	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::1784065200::9799609233019708961	MASTER_STRUCTURAL_SNAPSHOT	1784065200	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::1784084100::16191737013114289910	MASTER_STRUCTURAL_SNAPSHOT	1784084100	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::1784090700::9068736664026912383	MASTER_STRUCTURAL_SNAPSHOT	1784090700	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::1784096400::2232395952465894983	MASTER_STRUCTURAL_SNAPSHOT	1784096400	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::1784129400::16198427564469076730	MASTER_STRUCTURAL_SNAPSHOT	1784129400	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::1784156100::5815204040207874649	MASTER_STRUCTURAL_SNAPSHOT	1784156100	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::1784165400::11898469977483288312	MASTER_STRUCTURAL_SNAPSHOT	1784165400	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::1784182800::8805858726594826264	MASTER_STRUCTURAL_SNAPSHOT	1784182800	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::1784183400::2495090616430049388	MASTER_STRUCTURAL_SNAPSHOT	1784183400	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::1784189100::11330685474335795243	MASTER_STRUCTURAL_SNAPSHOT	1784189100	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::1784195400::7451036284439359993	MASTER_STRUCTURAL_SNAPSHOT	1784195400	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::1784251500::3587295201946151138	MASTER_STRUCTURAL_SNAPSHOT	1784251500	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::1784257200::8511028170256257958	MASTER_STRUCTURAL_SNAPSHOT	1784257200	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::1784259300::11224301810371608332	MASTER_STRUCTURAL_SNAPSHOT	1784259300	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::1784293800::2132228206319643587	MASTER_STRUCTURAL_SNAPSHOT	1784293800	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::1784299500::10212879346590418916	MASTER_STRUCTURAL_SNAPSHOT	1784299500	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1783900800_1784505600_3208920806467451907::1784302500::12244348205785772019	MASTER_STRUCTURAL_SNAPSHOT	1784302500	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233::1785718800::4752108389185757570	MASTER_STRUCTURAL_SNAPSHOT	1785718800	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233::1785724500::17489077848280961197	MASTER_STRUCTURAL_SNAPSHOT	1785724500	RG3_MASTER_POINT_STATE
master_snapshot::RG3_US500_PERIOD_M5_1785715200_1786060800_8620801695057607233::1785734700::9656260254181887401	MASTER_STRUCTURAL_SNAPSHOT	1785734700	RG3_MASTER_POINT_STATE
