object_kind	run_key	object_id	object_start_time	object_end_time	intersection_status	authority_status	overlap_start	overlap_end	overlap_seconds	fraction_of_object_lifetime	fraction_of_episode_lifetime
COMPRESSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	4	1771266300	1771292400	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	5	1771300200	1771308000	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	6	1771372200	1771395600	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	7	1771396500	1771410600	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	8	1771412400	1771423200	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	9	1771455300	1771492800	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	10	1771503300	1771512000	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	11	1771540800	1771556400	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	12	1771557300	1771573800	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	1	1771212600	1771220100	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	2	1771236000	1771245000	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	3	1771254600	1771290000	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	4	1771292400	1771305900	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	5	1771308000	1771381500	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	6	1771395600	1771402200	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	7	1771410600	1771418100	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	8	1771423200	1771464600	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	9	1771492800	1771509000	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	10	1771512000	1771550100	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	11	1771556400	1771563000	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1771200000_1771804800_15393471454727288637	12	1771573800	1771804800	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	1	1774242600	1774255200	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	2	1774303500	1774315200	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	3	1774321200	1774342200	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	4	1774352400	1774364400	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	5	1774392000	1774407600	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	6	1774411500	1774421100	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	7	1774425000	1774433700	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	8	1774437600	1774445400	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	9	1774468200	1774479300	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	10	1774484400	1774493100	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	11	1774508700	1774521600	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	12	1774554300	1774565100	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	13	1774569900	1774577700	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	14	1774578300	1774596300	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	1	1774255200	1774312800	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	2	1774315200	1774326900	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	3	1774342200	1774358100	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	4	1774364400	1774401300	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	5	1774407600	1774417200	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	6	1774421100	1774430700	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	7	1774433700	1774443300	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	8	1774445400	1774473900	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	9	1774479300	1774490100	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	10	1774493100	1774514400	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	11	1774521600	1774560000	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	12	1774565100	1774575600	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	13	1774577700	1774584000	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1774224000_1774828800_14068181511802716677	14	1774596300	1774828800	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	1	1777868700	1777894200	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	2	1777938900	1777970400	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	3	1777977600	1777993800	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	4	1778005800	1778014200	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	5	1778034000	1778043900	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	6	1778044800	1778057100	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	7	1778057700	1778068200	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	8	1778094000	1778102700	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	9	1778108100	1778127000	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	10	1778127600	1778148000	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	11	1778208900	1778232600	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	12	1778233200	1778241900	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	13	1778244900	1778259900	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	1	1777894200	1777948200	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	2	1777970400	1777983300	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	3	1777993800	1778011500	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	4	1778014200	1778039700	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	5	1778043900	1778050500	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	6	1778057100	1778063400	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	7	1778068200	1778099700	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	8	1778102700	1778117400	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	9	1778127000	1778133300	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	10	1778148000	1778214600	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	11	1778232600	1778238900	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	12	1778241900	1778250600	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1777852800_1778457600_6821376586980274840	13	1778259900	1778457600	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	1	1781485200	1781494800	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	2	1781495400	1781510400	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	3	1781511000	1781523300	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	4	1781548500	1781558400	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	5	1781571900	1781592300	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	6	1781599500	1781624700	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	7	1781658900	1781670600	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	8	1781702400	1781715600	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	9	1781752500	1781774100	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	10	1781806500	1781814900	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	11	1781831700	1781843700	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	12	1781845500	1781856000	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	13	1781866500	1781876400	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	14	1781877300	1781886300	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	15	1781892000	1782086400	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	1	1781494800	1781501100	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	2	1781510400	1781516700	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	3	1781523300	1781554200	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	4	1781558400	1781577600	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	5	1781592300	1781605200	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	6	1781624700	1781664600	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	7	1781670600	1781708100	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	8	1781715600	1781758200	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	9	1781774100	1781812200	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	10	1781814900	1781837400	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	11	1781843700	1781851200	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	12	1781856000	1781872200	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	13	1781876400	1781883000	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
EXPANSION	RG3_US30_PERIOD_M5_1781481600_1782086400_9939459563788191184	14	1781886300	1781897700	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139	1	1783905900	1783917000	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139	2	1783917600	1783929900	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139	3	1783984200	1783996200	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139	4	1784015700	1784023500	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139	5	1784059500	1784067900	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139	6	1784068500	1784083200	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139	7	1784087100	1784101200	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139	8	1784121600	1784131200	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
COMPRESSION	RG3_US30_PERIOD_M5_1783900800_1784505600_318110170989838139	9	1784154900	1784172600	NOT_EVALUABLE	AUCTION_INTERVAL_AUTHORITY_NOT_CO_COLLECTED_IN_RG3	\N	\N	\N	\N	\N
